##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时32分07秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时32分48秒.721,5,14,29,19,34,37,43,5,5,5,5,5,6,6,6,5,5,6,6,5,5,5,5,5,5,12,17,13,19,21,25,6,5,10,13,12,16,16,14,5,5,8,9,9,9,10,10,6,5,11,16,15,21,20,26,5,6,10,13,12,16,15,13,6,7,12,21,19,46,33,26,5,5,12,20,18,33,36,26,6,5,13,24,20,44,54,34,6,5,13,25,21,36,43,30,6,1460.0,5.0,54.0,15.21,96.0,0.7548479706605055,4.373972415924072,6.836301326751709
14时32分48秒.820,4,16,28,19,34,37,42,6,6,8,6,5,5,6,6,6,5,6,6,5,6,6,5,5,5,11,16,13,18,19,25,6,6,9,13,12,16,16,16,6,5,7,11,10,10,10,12,4,5,11,18,15,20,20,27,5,5,11,12,12,16,13,13,6,5,14,21,19,47,33,26,4,5,12,20,17,32,36,26,5,5,13,24,20,44,54,34,5,5,13,25,21,36,43,29,5,1461.0,4.0,54.0,15.22,96.0,0.750702697391588,4.373972415924072,6.836301326751709
14时32分48秒.921,6,15,28,19,34,37,42,4,5,6,6,7,5,6,6,5,6,6,5,5,7,6,5,6,5,11,14,13,18,19,24,6,6,10,13,12,16,18,14,6,8,9,9,9,10,11,12,5,5,11,17,15,20,20,27,6,5,10,12,12,16,13,13,5,6,13,21,18,47,33,26,6,5,12,20,17,32,36,25,5,5,13,24,20,43,55,35,5,5,15,25,21,36,44,29,5,1464.0,4.0,55.0,15.25,96.0,0.7470566929020491,4.355874538421631,6.817623138427734
14时32分49秒.019,6,15,29,19,34,37,43,6,6,6,5,5,6,6,7,6,5,6,5,6,5,7,5,5,6,11,16,13,18,19,24,5,5,10,13,12,16,16,14,5,5,8,8,9,10,11,9,6,5,11,17,13,20,22,26,5,5,9,12,12,16,16,13,5,5,13,21,21,48,33,26,5,4,12,20,19,32,36,26,5,6,13,24,20,44,54,34,5,5,15,25,21,36,45,29,5,1463.0,4.0,54.0,15.24,96.0,0.7586296775198146,4.355874538421631,6.817623138427734
14时32分49秒.136,6,15,29,21,34,37,43,5,6,5,5,6,5,5,6,5,5,7,5,5,5,6,6,5,5,11,16,13,18,19,24,6,5,11,13,12,16,15,14,6,5,8,10,9,10,10,10,5,5,11,17,15,20,22,26,5,5,11,12,12,15,16,13,5,5,12,21,19,48,33,26,5,6,12,20,18,32,36,26,4,6,13,24,22,43,54,35,5,6,13,25,21,36,43,28,5,1460.0,4.0,54.0,15.21,96.0,0.7560402915847348,4.348629951477051,6.817808151245117
14时32分49秒.219,5,15,29,21,34,38,43,6,4,5,5,6,7,6,6,6,6,6,6,6,6,5,5,5,5,11,15,13,18,19,23,4,7,10,13,12,16,15,16,5,5,8,9,9,11,11,10,5,4,11,17,15,20,22,26,5,6,10,12,12,15,15,13,5,5,12,21,19,47,33,26,5,5,12,20,18,32,36,26,5,6,13,25,21,43,54,35,5,4,15,25,21,36,43,28,6,1461.0,4.0,54.0,15.22,96.0,0.7544080030784804,4.348629951477051,6.817808151245117
14时32分49秒.319,5,15,29,21,34,38,44,5,5,5,6,5,4,5,6,6,5,6,6,5,6,4,5,5,6,11,15,13,18,19,24,5,4,10,13,12,16,15,15,5,6,8,9,9,10,10,12,6,5,11,17,15,20,21,26,5,5,11,12,12,15,14,13,6,4,14,21,19,47,33,26,6,6,12,20,20,32,37,26,5,7,13,25,21,44,55,35,6,6,15,25,21,36,43,29,6,1469.0,4.0,55.0,15.3,96.0,0.7580220986183583,4.348629951477051,6.817808151245117
14时32分49秒.418,5,15,29,21,36,39,44,5,5,6,5,5,5,6,6,6,6,6,6,6,5,5,5,5,6,11,15,13,18,19,25,6,5,11,13,12,16,15,15,5,5,9,10,10,9,12,10,6,6,11,17,15,19,21,26,5,5,11,12,12,15,14,13,5,5,13,21,19,47,33,26,5,5,12,20,18,32,37,26,5,5,13,25,21,43,55,35,4,5,14,25,21,36,43,30,5,1469.0,4.0,55.0,15.3,96.0,0.7607754118284539,4.357045650482178,6.796119689941406
14时32分49秒.521,5,14,29,21,35,38,44,6,6,5,5,6,5,5,6,5,5,5,5,6,5,6,5,5,5,11,15,13,18,19,25,6,5,10,13,11,16,15,15,4,5,9,10,11,11,10,11,5,5,11,17,14,19,21,26,5,6,11,12,12,15,14,13,6,5,13,21,19,47,33,25,5,5,12,20,18,32,37,26,5,6,13,23,21,43,55,34,5,5,13,25,21,36,43,30,4,1457.0,4.0,55.0,15.18,96.0,0.7634882328520218,4.357045650482178,6.796119689941406
14时32分49秒.635,5,14,29,21,35,38,44,5,5,5,5,4,5,6,6,4,5,6,6,6,5,6,5,5,5,11,15,13,18,19,25,6,5,11,13,11,16,15,15,5,5,8,10,9,11,10,10,6,6,11,17,14,19,21,26,6,6,10,12,12,15,14,13,5,5,13,21,19,47,33,25,5,5,12,20,18,32,37,26,5,5,13,24,21,43,55,34,5,5,13,24,21,36,43,30,5,1454.0,4.0,55.0,15.15,96.0,0.7657151995022982,4.37001371383667,6.819119453430176
14时32分49秒.720,5,16,29,20,35,37,44,5,5,4,5,6,5,6,8,5,6,6,5,6,5,4,5,5,5,11,17,13,18,19,23,4,4,10,13,13,16,17,15,5,4,9,10,9,10,9,11,5,6,11,17,14,21,21,26,6,5,10,14,12,15,14,13,5,5,12,21,19,48,33,25,4,5,12,19,20,32,37,26,5,5,13,24,21,43,55,34,5,5,13,24,21,36,43,30,5,1457.0,4.0,55.0,15.18,96.0,0.7673285956498329,4.37001371383667,6.819119453430176
14时32分49秒.818,4,14,29,20,35,37,44,5,5,5,5,5,5,5,6,6,5,6,5,8,5,6,5,6,5,13,14,13,18,19,23,5,6,10,13,13,15,17,15,5,5,9,10,10,10,10,11,5,7,11,16,16,19,21,26,6,5,11,13,12,14,14,13,7,5,14,21,19,48,33,25,5,5,12,19,18,32,37,26,4,5,15,24,21,43,55,34,5,5,13,24,21,36,43,30,5,1463.0,4.0,55.0,15.24,96.0,0.7567353926850416,4.37001371383667,6.819119453430176
14时32分49秒.935,5,14,29,20,35,37,44,4,4,6,5,6,5,6,6,4,6,7,5,5,6,6,5,5,5,11,13,13,18,19,23,5,5,10,12,12,15,17,15,5,5,9,10,9,10,10,11,4,5,11,16,15,21,21,26,5,6,10,12,11,17,16,13,6,5,13,21,21,47,33,25,5,5,12,21,18,32,37,26,4,6,14,23,21,45,55,34,3,6,13,24,21,36,43,29,6,1456.0,3.0,55.0,15.17,96.0,0.7671872384926182,4.35302209854126,6.844093322753906
14时32分50秒.019,5,16,29,20,34,37,43,6,5,5,5,5,6,6,6,5,6,6,5,6,5,5,5,5,5,10,16,15,18,19,23,4,6,11,12,12,15,17,15,5,6,8,9,10,10,10,10,4,5,11,16,14,20,21,26,6,6,11,12,13,17,15,13,6,6,12,21,19,47,33,25,5,5,12,20,18,32,37,26,5,5,13,23,20,43,54,33,6,4,13,24,21,36,43,29,6,1454.0,4.0,54.0,15.15,96.0,0.7537613326431535,4.35302209854126,6.844093322753906
14时32分50秒.137,5,16,29,20,34,37,43,5,5,5,7,6,5,6,7,6,5,6,6,6,5,5,5,5,5,11,15,14,17,19,23,5,6,10,12,12,15,16,15,4,5,8,10,11,9,10,10,5,5,11,16,14,19,21,26,5,5,10,12,13,16,13,13,5,5,12,21,19,47,33,25,5,5,12,20,18,32,37,26,6,5,13,23,22,43,54,33,6,5,13,24,21,35,42,29,6,1447.0,4.0,54.0,15.07,96.0,0.7542087090641815,4.362473964691162,6.806841850280762
14时32分50秒.220,4,16,27,20,34,37,43,5,5,5,5,5,5,6,6,5,5,6,5,5,6,5,5,6,5,11,15,14,20,19,23,5,5,10,14,12,15,16,15,5,5,8,11,9,11,10,11,6,6,11,16,16,19,21,27,5,6,10,12,12,16,13,13,5,5,12,21,21,47,33,25,5,5,12,20,18,33,37,26,6,5,13,23,21,43,54,33,5,5,16,24,21,35,43,29,6,1456.0,4.0,54.0,15.17,96.0,0.7536090358505463,4.362473964691162,6.806841850280762
14时32分50秒.320,4,15,27,20,34,37,44,6,5,6,5,5,5,5,6,4,6,5,5,6,4,5,5,5,5,11,15,16,18,21,23,5,5,10,13,12,15,16,15,5,5,8,10,10,10,11,11,6,5,11,16,14,21,21,26,5,6,9,12,12,16,15,13,5,6,12,21,20,47,33,25,5,6,12,20,18,33,37,26,6,5,13,23,21,43,54,33,6,5,14,24,21,35,43,29,5,1453.0,4.0,54.0,15.14,96.0,0.7575069034766035,4.362473964691162,6.806841850280762
14时32分50秒.437,5,15,27,20,34,38,44,5,5,6,5,5,5,7,7,5,5,5,5,5,5,5,5,5,5,11,17,13,18,20,23,5,5,10,13,12,15,16,15,6,5,10,10,9,9,11,11,6,6,11,16,16,20,22,26,5,5,10,14,12,16,14,13,6,5,12,20,20,47,33,25,5,5,12,20,18,33,37,26,5,6,13,24,21,43,54,34,6,5,14,25,20,35,43,29,5,1460.0,5.0,54.0,15.21,96.0,0.7542511033904158,4.369863033294678,6.823287487030029
14时32分50秒.519,5,14,27,20,34,39,44,5,6,8,5,6,6,6,5,5,5,6,6,6,5,4,6,6,6,11,16,13,18,19,24,5,4,10,13,12,15,16,15,5,6,10,10,9,10,10,10,5,7,11,16,15,20,21,26,5,6,10,14,12,16,14,13,5,5,12,20,20,47,33,25,6,5,12,20,18,33,37,26,8,5,13,24,21,43,53,34,4,5,13,25,20,36,43,29,5,1462.0,4.0,53.0,15.23,96.0,0.7500860012210895,4.369863033294678,6.823287487030029
14时32分50秒.635,5,17,27,20,34,39,44,5,5,6,5,5,5,6,5,5,6,6,6,5,5,6,5,5,6,11,16,13,18,19,24,6,6,11,12,12,15,16,15,5,5,9,10,9,10,11,11,6,6,11,16,15,20,21,26,5,4,10,13,12,16,16,13,6,5,12,20,20,46,33,25,5,5,12,20,18,33,37,26,6,5,13,24,20,43,54,35,5,5,13,25,22,36,43,32,5,1466.0,4.0,54.0,15.27,96.0,0.755407673947468,4.369863033294678,6.823287487030029
14时32分50秒.720,5,16,27,19,34,38,44,6,5,6,5,6,6,8,7,5,5,6,6,6,5,7,4,6,5,11,16,13,18,19,24,4,5,9,12,12,15,16,14,5,5,10,10,9,11,11,9,6,5,11,16,14,20,21,26,5,4,11,13,11,16,14,13,5,6,12,20,18,46,33,25,5,6,12,20,17,33,37,26,5,5,13,24,22,43,54,35,5,5,16,25,22,36,43,30,5,1460.0,4.0,54.0,15.21,96.0,0.7542511033904156,4.363698482513428,6.820548057556152
14时32分50秒.821,5,15,28,19,34,38,44,5,6,6,5,6,6,8,7,5,5,7,5,5,6,5,5,6,5,10,16,15,18,19,24,4,6,11,14,12,17,16,14,5,5,9,10,9,10,10,11,5,5,11,16,16,20,21,26,5,6,11,13,11,16,14,13,5,5,12,20,20,46,33,25,5,5,12,20,17,33,37,26,6,5,13,24,21,43,54,35,4,8,16,25,21,36,43,30,6,1471.0,4.0,54.0,15.32,96.0,0.7469839911319957,4.363698482513428,6.820548057556152
14时32分50秒.919,6,15,28,21,34,38,44,5,4,6,7,6,6,7,8,5,5,6,7,5,5,5,5,5,5,11,16,14,18,19,24,5,5,11,13,12,16,16,16,6,5,9,11,10,11,11,10,5,5,11,16,15,20,21,26,6,4,10,13,13,16,14,13,5,6,12,20,19,46,33,25,5,5,12,20,17,33,37,26,4,4,13,24,20,43,54,34,6,4,14,25,21,35,42,30,4,1463.0,4.0,54.0,15.24,96.0,0.7494695105249978,4.363698482513428,6.820548057556152
14时32分51秒.019,5,15,28,21,34,38,44,6,5,6,5,5,5,5,5,5,6,6,6,6,6,5,5,6,5,9,15,13,18,19,24,6,5,10,13,12,15,16,15,5,4,9,10,8,10,10,10,5,5,11,15,14,19,21,26,5,4,10,13,11,16,14,12,5,5,12,20,19,46,32,25,5,5,12,20,17,32,37,26,5,5,13,24,20,43,54,34,5,5,14,24,21,35,43,30,5,1438.0,4.0,54.0,14.98,96.0,0.7665819010104048,4.378303050994873,6.807371139526367
14时32分51秒.121,6,14,28,20,34,37,44,5,5,6,6,6,7,5,5,5,5,6,6,6,5,4,6,5,6,11,15,13,18,19,24,7,6,11,13,12,15,16,15,6,5,9,10,10,11,11,11,5,5,11,15,16,19,21,26,6,6,12,12,14,16,14,12,5,5,12,20,19,47,32,25,4,5,12,20,19,32,37,26,4,5,13,24,20,43,54,35,5,5,14,24,20,35,43,30,5,1459.0,4.0,54.0,15.2,96.0,0.7498947435576355,4.378303050994873,6.807371139526367
14时32分51秒.235,6,14,28,19,34,38,44,6,5,6,8,6,5,6,7,5,5,7,6,8,5,6,5,5,6,11,15,13,18,19,24,4,5,11,12,12,15,16,15,5,6,8,10,10,10,11,11,6,6,11,17,14,19,21,26,5,5,10,12,14,16,14,12,5,5,12,20,19,47,32,25,5,5,12,20,19,33,37,26,5,6,13,24,20,43,54,35,5,5,14,25,20,35,43,29,5,1462.0,4.0,54.0,15.23,96.0,0.7478071853538362,4.3515729904174805,6.789329528808594
14时32分51秒.320,5,14,28,19,34,38,44,5,5,5,8,8,6,8,8,6,5,7,6,5,4,5,5,6,5,10,17,13,18,19,24,4,6,10,14,12,15,16,15,5,6,9,9,10,9,11,10,5,5,11,16,14,19,21,25,6,5,9,14,13,16,14,14,5,6,12,22,19,46,32,25,5,5,12,20,19,33,37,26,5,5,13,24,20,43,55,35,5,4,14,24,20,36,43,29,5,1462.0,4.0,55.0,15.23,96.0,0.7514021568724991,4.3515729904174805,6.789329528808594
14时32分51秒.419,6,14,28,21,34,38,44,5,5,8,6,6,5,7,6,5,5,8,7,7,5,5,5,5,6,11,16,13,18,19,24,5,5,11,12,12,15,16,15,4,7,9,10,10,10,11,10,5,4,11,16,14,21,21,25,5,5,11,14,13,16,16,13,5,5,12,22,19,46,32,25,6,6,12,20,18,33,37,26,5,6,13,23,20,44,54,35,5,5,13,25,20,36,43,29,6,1470.0,4.0,54.0,15.31,96.0,0.7447423190304312,4.3515729904174805,6.789329528808594
14时32分51秒.519,6,16,28,21,34,37,44,6,4,5,6,7,6,5,6,5,5,5,6,6,6,6,5,4,6,11,15,13,18,19,24,5,5,11,12,12,15,16,14,4,6,9,11,10,10,10,11,5,5,10,16,16,20,21,25,4,5,10,14,13,16,15,13,5,6,12,22,19,46,32,25,5,5,12,20,18,33,37,26,5,5,13,24,20,45,54,34,4,4,13,25,20,36,43,29,5,1456.0,4.0,54.0,15.17,96.0,0.7588785349722877,4.346153736114502,6.800137519836426
14时32分51秒.619,5,15,28,21,34,37,43,5,3,6,5,5,5,5,5,5,5,5,6,6,6,5,6,5,5,11,15,13,18,19,24,5,4,10,12,12,14,16,14,5,5,9,10,9,10,10,11,5,5,12,16,16,19,21,25,4,5,9,13,13,15,15,13,5,6,12,21,19,46,32,25,5,5,12,20,18,32,37,26,5,6,13,25,22,42,53,34,5,5,15,25,20,36,43,29,6,1443.0,3.0,53.0,15.03,96.0,0.7589895324499836,4.346153736114502,6.800137519836426
14时32分51秒.719,6,15,28,21,34,37,44,5,5,6,6,6,5,5,4,5,5,5,6,5,5,4,6,5,5,13,15,13,18,19,24,6,5,11,12,12,16,16,14,5,6,8,10,11,11,9,10,5,5,11,16,16,19,21,25,5,5,10,13,13,17,15,13,5,5,12,21,19,45,32,25,6,4,12,20,18,32,37,26,5,5,13,25,21,42,54,35,4,6,13,25,22,35,42,29,6,1452.0,4.0,54.0,15.12,96.0,0.7528830364721151,4.346153736114502,6.800137519836426
14时32分51秒.818,6,15,28,20,34,37,44,5,4,5,4,5,5,5,5,5,6,5,5,6,6,7,5,5,4,10,15,13,18,19,25,5,5,10,12,12,15,16,14,5,4,9,10,9,11,11,11,5,5,11,16,16,19,20,25,5,5,11,13,13,15,15,13,4,5,11,21,19,46,32,26,6,6,12,20,17,32,37,26,5,5,13,24,21,42,54,35,6,4,13,25,21,35,42,29,5,1441.0,4.0,54.0,15.01,96.0,0.7624747262409757,4.378556728363037,6.831020355224609
14时32分51秒.918,5,15,28,20,34,37,44,5,5,5,5,5,4,4,5,5,6,5,5,6,6,5,5,5,5,11,15,15,18,19,24,4,5,10,12,11,15,16,14,6,5,8,11,9,11,10,11,5,5,10,16,14,19,20,25,5,5,11,13,13,15,15,13,6,5,14,21,19,46,32,25,6,5,12,20,19,32,37,27,5,6,13,24,21,42,54,35,5,5,13,25,21,34,42,29,5,1443.0,4.0,54.0,15.03,96.0,0.759293191284318,4.378556728363037,6.831020355224609
14时32分52秒.021,6,15,28,20,34,37,44,4,5,5,4,5,5,5,6,6,5,6,6,5,5,6,5,6,5,11,15,15,17,19,23,5,5,10,14,13,13,16,16,5,5,9,9,10,11,10,10,5,5,11,16,16,19,22,25,6,5,10,13,13,15,15,13,5,5,13,21,19,47,33,25,6,5,12,20,19,32,39,27,5,4,13,24,21,42,54,35,6,5,13,25,21,35,42,29,5,1455.0,4.0,54.0,15.16,96.0,0.7579453611643151,4.372852325439453,6.831958770751953
14时32分52秒.120,5,15,28,20,33,37,43,5,4,5,6,4,6,6,5,6,5,6,7,6,6,5,4,5,5,11,15,13,17,19,23,5,5,10,13,11,13,16,14,6,4,9,10,9,10,11,11,6,5,11,16,16,19,20,25,6,5,10,13,12,15,15,13,4,6,13,21,19,46,32,25,5,5,12,20,19,32,37,27,5,5,13,24,21,42,54,35,5,6,13,25,21,35,42,29,5,1442.0,4.0,54.0,15.02,96.0,0.7549753282413811,4.372852325439453,6.831958770751953
14时32分52秒.219,5,14,28,20,33,37,43,6,5,5,5,4,5,6,5,6,5,5,6,7,6,6,5,5,5,11,15,13,17,18,24,5,5,10,12,13,16,16,16,6,5,9,10,10,11,10,11,6,5,11,16,16,19,20,25,5,5,10,13,14,18,15,13,6,5,13,21,19,46,32,25,5,6,12,20,17,33,37,26,5,5,13,24,21,42,56,35,5,6,13,25,21,36,42,29,5,1457.0,4.0,56.0,15.18,96.0,0.7509466947286753,4.372852325439453,6.831958770751953
14时32分52秒.318,6,16,27,20,33,37,43,6,5,5,4,5,5,5,4,5,5,5,5,6,6,5,5,5,5,11,15,13,17,20,24,6,5,10,12,13,16,15,15,5,5,9,9,10,11,12,10,6,5,11,16,15,19,20,25,5,5,11,13,13,17,15,13,5,6,13,20,19,46,32,25,5,5,12,20,17,33,37,26,5,5,13,24,21,43,55,33,5,5,13,25,21,35,42,29,5,1445.0,4.0,55.0,15.05,96.0,0.7560511667196841,4.361591815948486,6.837024211883545
14时32分52秒.419,6,14,27,20,33,37,44,5,5,6,5,4,5,5,5,5,5,5,5,5,6,6,6,5,5,11,15,13,17,20,23,5,5,10,12,11,15,15,14,6,5,8,10,10,11,11,11,6,5,11,14,15,19,20,25,5,5,11,13,13,16,15,13,5,5,13,20,19,45,32,25,5,4,12,20,19,33,39,26,5,5,13,24,21,43,55,34,5,4,13,25,21,35,42,29,5,1439.0,4.0,55.0,14.99,96.0,0.7637772902071684,4.361591815948486,6.837024211883545
14时32分52秒.520,6,14,27,19,33,36,43,5,5,4,4,5,5,5,5,5,5,6,5,6,6,6,6,6,5,11,15,13,17,19,22,5,6,10,12,13,15,17,16,5,6,9,10,10,10,10,11,6,5,11,16,14,19,20,25,5,5,9,13,13,16,15,13,6,5,13,20,19,45,32,25,5,5,12,20,18,33,39,26,5,6,13,24,21,43,55,35,5,5,13,25,21,35,42,29,5,1444.0,4.0,55.0,15.04,96.0,0.7550852252618285,4.369806289672852,6.8614959716796875
14时32分52秒.618,6,14,27,21,34,36,44,4,5,5,5,5,6,5,5,6,5,5,7,5,5,7,6,6,5,11,15,13,17,19,23,5,5,10,12,13,15,17,15,6,5,8,10,10,11,11,11,5,5,10,16,16,19,20,25,5,5,9,13,13,16,15,13,5,5,13,20,21,47,32,25,4,6,12,20,18,33,38,26,4,5,13,24,22,43,55,35,8,6,15,25,21,35,42,30,5,1459.0,4.0,55.0,15.2,96.0,0.7544515064336051,4.369806289672852,6.8614959716796875
14时32分52秒.719,5,14,28,21,34,36,44,5,5,6,5,5,5,5,5,5,6,5,5,6,5,6,6,5,6,10,15,15,19,19,23,6,5,10,12,13,15,17,15,5,6,9,10,10,10,11,10,5,5,13,16,14,19,20,25,6,5,11,13,13,16,15,16,5,5,13,20,20,47,32,25,5,5,11,20,18,33,37,26,6,5,13,24,21,43,55,34,5,4,15,25,21,35,42,30,6,1461.0,4.0,55.0,15.22,96.0,0.7511818283588441,4.369806289672852,6.8614959716796875
14时32分52秒.819,5,16,28,21,34,37,44,6,5,5,6,5,6,6,4,5,5,6,5,5,6,5,5,5,5,10,15,14,17,19,23,5,5,10,12,12,14,17,15,5,5,9,10,11,10,11,10,5,5,11,16,14,19,20,25,5,5,10,13,13,16,15,13,5,6,13,20,20,46,32,25,5,5,13,20,18,33,38,26,5,5,13,24,21,42,54,34,5,5,15,25,21,35,42,29,6,1450.0,4.0,54.0,15.1,96.0,0.7544802370253519,4.353793144226074,6.831724166870117
14时32分52秒.918,5,15,29,21,33,37,44,5,5,5,5,4,4,5,5,4,5,5,5,5,5,6,4,5,5,11,15,14,19,19,23,5,5,10,12,12,16,16,14,5,5,9,9,10,10,11,10,5,5,11,16,14,19,20,25,5,5,11,13,13,16,14,13,5,6,12,20,19,46,32,25,6,5,12,20,18,33,38,26,5,5,13,24,21,43,54,35,6,5,14,25,22,35,42,29,6,1443.0,4.0,54.0,15.03,96.0,0.7651603267257561,4.353793144226074,6.831724166870117
14时32分53秒.019,6,15,29,21,34,37,44,6,5,5,4,4,5,6,5,6,5,6,5,5,5,6,8,5,4,11,15,14,18,19,23,6,6,10,12,12,16,16,16,6,5,9,9,10,10,10,11,5,4,11,16,14,19,20,25,4,5,10,13,13,16,16,13,4,5,12,20,19,46,32,25,4,4,12,20,18,33,37,27,5,5,16,24,21,43,55,35,6,6,13,25,19,35,42,29,5,1451.0,4.0,55.0,15.11,96.0,0.7603671942471387,4.353793144226074,6.831724166870117
14时32分53秒.119,5,15,29,21,34,38,44,5,4,5,5,5,5,5,5,5,6,6,7,5,5,5,5,5,4,11,15,14,17,18,23,5,5,10,12,12,13,16,16,7,6,8,11,9,10,10,11,6,5,11,16,16,19,20,25,5,5,10,13,13,16,16,13,6,5,12,20,22,46,32,25,5,5,12,20,20,33,38,27,5,4,13,24,21,42,54,35,5,5,13,25,21,35,42,29,4,1451.0,4.0,54.0,15.11,96.0,0.7613260632294163,4.370434284210205,6.828738689422607
14时32分53秒.223,5,14,29,21,34,38,44,5,6,6,5,4,5,4,5,6,6,5,5,6,5,5,6,4,4,11,15,14,17,18,23,6,5,10,12,12,15,16,16,5,5,9,10,11,10,11,11,5,6,11,15,14,21,20,24,5,5,10,13,13,16,16,13,5,6,14,20,19,46,32,25,5,5,12,20,18,33,38,27,6,5,13,24,21,42,55,35,5,5,16,25,21,36,42,29,5,1456.0,4.0,55.0,15.17,96.0,0.7586994955356327,4.370434284210205,6.828738689422607
14时32分53秒.321,5,14,29,21,34,37,44,5,5,6,5,5,5,5,7,6,5,6,6,5,5,5,8,6,5,11,15,13,17,20,23,5,4,9,12,12,15,16,15,6,8,8,10,10,11,11,10,5,5,11,15,16,19,20,24,5,5,10,13,13,16,16,13,5,5,13,20,19,46,32,25,4,5,12,20,18,33,38,27,6,5,13,25,21,42,54,35,6,4,14,25,21,35,42,29,6,1456.0,4.0,54.0,15.17,96.0,0.7511413044615536,4.377747058868408,6.818681240081787
14时32分53秒.418,5,14,29,21,34,37,45,5,4,7,6,8,6,8,8,6,5,6,5,6,6,5,7,6,6,11,15,15,20,20,23,5,5,11,12,12,15,15,15,6,5,10,10,10,11,11,12,6,5,11,17,14,18,20,24,5,6,11,13,13,18,16,13,5,5,12,22,19,46,32,25,5,5,12,20,18,32,38,27,5,5,13,25,21,42,54,35,5,5,14,25,20,35,42,29,5,1477.0,4.0,54.0,15.39,96.0,0.7349558730912207,4.377747058868408,6.818681240081787
14时32分53秒.519,6,16,30,21,34,39,45,5,5,7,7,8,8,8,8,5,5,6,6,5,5,6,5,5,5,10,15,13,18,20,23,5,5,11,12,11,15,17,15,6,6,9,9,10,11,11,11,5,5,11,15,14,18,20,25,5,5,10,13,13,17,16,13,5,6,12,20,19,46,32,25,6,5,14,20,18,32,38,27,5,5,15,25,21,43,54,35,5,5,14,25,20,35,42,29,5,1476.0,5.0,54.0,15.38,96.0,0.7408789832884095,4.377747058868408,6.818681240081787
14时32分53秒.620,5,16,30,21,34,39,45,5,6,8,7,7,8,8,8,6,5,6,5,5,6,6,6,5,5,11,15,13,17,19,23,5,5,10,14,13,14,15,15,4,4,9,10,10,11,11,11,5,5,11,15,14,18,20,25,5,5,11,13,13,17,15,13,5,5,12,22,19,46,32,25,5,6,13,20,18,32,38,27,7,6,14,25,21,43,55,34,5,6,14,26,22,35,42,29,5,1480.0,4.0,55.0,15.42,96.0,0.7400274411037467,4.345270156860352,6.772297382354736
14时32分53秒.718,6,16,31,20,34,38,45,5,5,8,8,6,6,8,6,5,6,5,4,5,6,6,5,5,7,11,15,13,17,19,23,5,5,10,13,12,14,15,15,5,5,8,10,9,11,10,11,6,5,10,15,14,18,19,25,5,5,11,13,13,16,15,15,6,5,12,21,19,46,33,25,4,5,13,20,18,33,38,27,5,4,14,25,21,43,54,34,5,6,16,25,22,34,42,29,6,1467.0,4.0,54.0,15.28,96.0,0.7477814874610702,4.345270156860352,6.772297382354736
14时32分53秒.818,5,16,31,22,34,38,43,5,5,7,7,7,8,8,7,6,5,5,5,6,6,6,6,5,6,11,15,13,17,18,23,5,4,11,13,12,14,13,15,5,6,9,10,10,10,11,11,6,4,11,15,16,18,21,24,5,5,11,13,13,16,15,15,5,5,12,21,19,46,33,25,5,4,13,20,18,32,38,27,5,5,14,25,21,43,54,34,5,5,14,25,21,35,42,29,5,1468.0,4.0,54.0,15.29,96.0,0.742920415763873,4.345270156860352,6.772297382354736
14时32分53秒.920,5,15,31,21,34,38,44,5,5,7,6,8,6,7,7,5,4,5,5,5,5,6,6,5,5,11,15,13,19,18,23,5,5,10,13,12,14,16,14,5,6,9,10,10,10,9,11,5,5,11,17,13,18,20,24,5,5,10,13,13,16,15,14,5,4,12,21,19,46,33,25,6,6,13,20,18,32,38,26,5,5,14,25,21,43,54,35,5,6,14,25,21,35,42,29,4,1459.0,4.0,54.0,15.2,96.0,0.7533747639608493,4.348526477813721,6.796778678894043
14时32分54秒.020,5,15,31,20,34,39,45,4,5,8,9,8,8,7,8,6,5,5,5,6,5,6,6,5,6,11,15,15,19,18,23,5,5,10,11,12,14,16,14,4,6,10,10,10,10,11,10,6,5,13,16,16,18,20,24,6,5,12,13,13,16,15,14,6,5,12,21,19,46,32,26,5,5,13,20,18,32,38,27,5,5,14,25,21,43,54,35,5,5,13,25,21,35,42,29,6,1480.0,4.0,54.0,15.42,96.0,0.7380110676756056,4.348526477813721,6.796778678894043
