##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_161027_single_device_1b77d5
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
631004.273109,225.693000,11295,0,9,9,8,9,9,8,6,0,13,15,14,19,17,16,7,0,11,13,10,12,12,13,6,0,10,10,7,11,11,11,5,0,8,6,5,5,0,0,0,5,13,16,13,16,18,32,7,0,17,20,17,27,37,33,6,0,16,15,12,16,16,18,6,5,11,12,10,12,12,13,7,0,18,20,17,31,30,30,6,0,18,22,17,25,26,25,5,0,20,21,15,21,22,21,5
631004.306112,225.725000,11296,0,9,8,6,7,7,8,5,0,12,15,14,19,17,16,5,0,10,11,10,12,12,13,6,0,10,9,8,11,10,10,0,0,7,6,0,0,0,5,0,5,13,15,12,16,18,30,8,5,19,20,17,27,37,33,7,0,16,15,11,16,15,18,5,5,11,11,10,12,15,13,5,5,17,20,17,32,30,30,8,0,18,21,17,25,26,25,5,0,20,20,17,21,22,21,7
631004.307511,225.726000,11297,0,10,9,7,8,8,8,5,5,12,15,16,19,17,16,7,5,11,11,11,12,12,12,7,5,10,9,9,11,12,11,5,0,8,6,5,5,0,5,0,5,13,15,12,16,18,31,7,5,18,20,17,27,37,33,6,0,16,15,13,16,17,18,7,0,11,11,10,12,12,12,8,5,17,20,17,32,31,31,7,0,18,20,17,25,26,25,7,0,20,20,17,21,22,22,6
631004.341756,225.761000,11298,0,9,9,6,8,8,7,5,0,14,15,15,19,17,18,5,0,11,11,11,12,14,12,7,0,9,9,10,11,10,10,5,0,8,6,5,0,0,0,0,5,13,13,11,16,18,30,8,5,18,22,17,27,38,34,6,5,16,15,11,16,17,18,6,0,11,11,10,12,12,12,6,0,17,20,17,32,31,30,7,0,18,20,16,25,26,25,6,0,20,20,17,21,22,22,6
631004.342333,225.762000,11299,5,10,7,8,9,9,8,0,5,13,15,15,19,17,16,6,0,11,11,10,11,13,12,6,5,9,10,8,10,11,11,5,0,8,5,5,0,0,0,0,7,13,15,11,16,18,30,7,0,18,21,17,27,37,35,5,5,18,15,13,18,17,18,6,5,11,11,9,12,12,12,6,5,17,20,17,32,31,30,7,0,18,22,16,25,26,25,8,0,20,22,16,21,22,22,6
631004.386543,225.806000,11300,0,9,9,8,7,8,8,5,6,13,15,15,21,19,16,6,5,11,11,10,11,11,11,6,0,10,10,9,9,9,11,5,0,8,6,5,0,5,0,0,5,13,14,11,16,17,29,5,5,18,21,19,28,37,35,6,0,16,15,13,16,16,17,8,5,11,11,10,11,12,12,5,0,17,20,17,32,30,30,7,0,18,21,16,25,26,25,8,0,20,22,16,21,22,22,6
631004.406471,225.825000,11301,0,9,8,6,8,8,7,0,5,13,15,17,21,19,16,6,5,11,11,10,13,11,11,5,0,10,10,8,11,11,11,0,5,8,6,0,0,0,0,0,5,13,14,11,16,17,29,7,0,18,21,19,27,37,35,7,0,16,15,13,15,15,20,6,0,13,11,10,11,12,12,5,0,17,20,17,32,31,30,5,0,18,21,16,25,25,25,7,0,19,22,16,21,21,22,6
631004.406529,225.826000,11302,0,9,9,7,8,8,7,5,5,13,15,16,21,19,16,6,0,11,11,9,12,11,11,6,0,9,9,8,10,10,10,5,0,7,6,0,0,0,0,0,5,13,13,13,16,17,28,5,5,18,21,19,27,37,35,8,0,16,17,12,17,17,18,8,0,12,11,10,11,12,12,6,0,17,20,17,32,29,30,7,0,18,21,16,25,25,25,6,0,19,22,16,21,21,22,5
631004.437346,225.856000,11303,0,9,7,8,8,7,8,5,0,13,15,16,21,18,18,7,5,11,11,10,14,11,13,6,0,10,9,8,11,10,9,5,0,6,6,0,5,0,0,0,5,13,15,12,16,17,28,7,5,18,21,18,27,37,34,5,0,16,16,11,16,16,18,6,0,11,10,10,11,11,12,6,0,17,20,17,32,32,30,6,0,18,21,16,25,25,25,6,0,19,22,16,21,22,22,6
631004.457203,225.876000,11304,5,9,9,7,8,9,8,5,5,16,15,16,21,18,18,8,5,13,13,10,12,11,12,6,0,10,10,9,10,10,11,0,0,9,6,0,0,0,0,0,5,13,13,11,16,19,28,7,6,18,21,20,27,37,34,8,5,16,16,11,16,16,18,8,0,11,11,9,13,11,12,7,0,19,20,19,32,31,31,6,0,18,21,16,25,25,24,6,0,19,21,16,21,22,22,6
631004.479162,225.898000,11305,0,9,9,5,8,8,7,5,5,14,17,16,21,20,18,6,5,11,11,10,12,11,12,6,5,10,10,9,10,10,11,6,0,8,5,5,0,0,0,0,5,12,15,11,16,18,27,7,0,18,21,19,27,38,35,6,0,16,16,13,16,18,18,8,5,11,11,9,12,13,12,5,5,18,20,19,32,31,30,6,0,18,21,16,25,25,25,6,0,21,21,16,21,22,22,7
631004.490694,225.910000,11306,0,10,8,8,8,8,7,0,0,14,16,18,21,19,18,6,0,11,11,10,12,11,11,6,5,10,10,9,11,11,11,6,0,7,5,0,0,0,0,0,5,12,14,13,16,18,27,7,5,20,21,19,28,38,35,6,5,16,16,13,16,17,18,7,5,11,11,10,12,13,12,6,0,18,22,18,31,31,30,7,5,18,21,18,25,25,25,6,5,20,21,16,21,22,21,6
631004.515510,225.934000,11307,0,10,8,8,8,9,8,5,5,14,16,18,21,19,17,6,0,11,11,11,12,11,11,6,0,10,9,8,11,11,11,5,0,8,5,0,0,0,0,0,5,12,16,13,16,18,27,8,0,20,21,19,29,38,36,8,0,18,16,13,16,17,18,7,5,13,11,10,12,13,12,5,0,18,21,18,31,31,30,7,0,18,21,17,25,26,25,5,0,20,21,16,21,21,22,7
631004.526152,225.945000,11308,0,9,8,7,6,8,7,0,5,14,16,17,21,19,17,6,0,11,11,10,12,13,11,6,5,11,10,10,11,10,11,0,0,8,6,5,0,0,0,0,0,12,14,13,16,17,27,7,5,18,21,21,29,39,37,6,0,17,16,13,16,17,18,7,0,13,11,10,12,13,11,5,0,18,20,18,31,31,30,6,0,20,21,17,25,26,25,7,0,20,21,16,21,21,21,7
631004.541205,225.960000,11309,0,9,8,8,8,8,9,5,5,14,16,17,21,19,17,8,0,11,11,10,12,13,13,5,5,9,10,10,10,10,11,6,5,8,5,0,0,0,0,5,5,12,14,13,16,17,27,8,5,18,21,20,29,39,37,7,0,17,16,13,16,15,18,6,0,12,11,10,12,13,13,6,0,18,20,18,31,31,30,7,0,19,21,17,25,26,25,8,0,20,21,16,21,22,22,7
631004.576453,225.996000,11310,5,8,8,8,8,8,9,5,5,16,16,17,22,21,20,6,5,11,11,10,12,12,11,5,0,10,10,9,10,11,11,0,0,8,6,5,5,0,0,0,5,12,13,13,15,17,27,6,0,18,21,20,29,38,35,6,0,17,16,13,16,15,18,7,5,12,11,10,12,13,13,5,0,20,20,18,32,31,30,8,0,18,20,17,25,25,25,6,0,20,21,16,21,22,22,7
631004.589906,226.009000,11311,0,9,7,7,8,7,7,5,6,15,16,19,21,20,18,5,0,11,11,11,12,11,11,5,5,10,11,9,10,11,11,5,0,8,6,0,5,0,0,5,5,14,13,12,15,17,27,8,0,18,21,20,29,38,35,7,5,17,16,13,16,17,18,7,0,12,11,10,12,13,13,7,0,18,20,20,32,31,30,7,0,20,20,17,25,25,25,8,0,20,21,16,21,22,22,7
631004.611791,226.031000,11312,0,9,9,8,8,8,8,5,5,15,16,19,21,20,17,6,0,11,10,10,12,11,13,5,5,9,9,10,11,11,10,5,5,8,5,5,0,0,5,0,5,14,13,14,17,17,27,8,5,18,21,20,28,38,35,8,5,17,16,13,16,17,18,7,5,12,11,10,12,12,13,6,5,17,20,20,33,31,30,6,0,19,20,17,24,25,25,7,0,20,21,16,21,22,22,6
631004.612714,226.031000,11313,0,9,9,8,8,9,8,5,5,15,16,19,21,20,17,6,0,10,10,11,11,11,11,5,5,10,10,10,11,11,10,5,5,9,6,5,5,5,5,0,5,14,16,13,17,19,28,7,5,18,21,20,28,38,35,7,0,17,16,13,16,17,18,7,5,12,11,10,12,12,13,5,0,17,20,20,32,31,31,7,0,19,20,17,25,25,25,6,5,20,21,18,21,22,22,5
631004.661597,226.080000,11314,0,9,8,8,8,8,7,5,5,14,16,19,21,20,17,7,0,10,11,11,13,13,11,6,5,10,10,9,11,11,12,5,0,8,8,5,5,5,5,0,5,13,16,13,17,19,28,8,5,18,21,20,28,38,36,8,0,17,16,13,15,17,18,7,5,12,11,10,14,12,12,6,0,19,20,20,32,31,31,7,0,19,20,17,25,25,25,7,0,20,21,18,21,22,21,5
631004.663307,226.082000,11315,0,10,9,8,8,8,7,5,5,16,16,18,21,20,17,6,0,11,10,10,12,12,11,5,0,9,10,10,11,11,12,5,0,7,7,5,6,6,8,5,5,13,16,13,17,19,28,6,5,18,21,22,28,38,35,6,5,16,15,13,17,16,18,7,0,12,11,12,13,12,12,6,0,19,20,19,32,31,31,8,0,18,20,19,25,25,25,8,5,20,21,18,21,22,22,6
631004.690797,226.110000,11316,0,9,8,6,8,8,8,5,6,16,16,18,21,19,17,7,0,11,10,11,12,12,11,5,5,10,10,9,11,11,12,5,0,8,6,5,0,5,0,0,5,15,16,15,17,19,28,7,0,18,21,21,28,38,35,9,5,16,15,13,17,16,18,6,0,12,11,11,13,12,12,6,0,19,20,19,32,31,31,8,0,18,20,18,25,26,25,7,5,20,21,18,21,22,22,7
631004.713460,226.132000,11317,0,9,8,8,9,7,8,6,5,16,16,20,21,18,17,5,0,11,11,11,12,12,11,6,5,10,10,9,11,11,11,5,5,8,6,5,0,0,5,0,6,13,16,14,17,19,28,7,5,18,21,21,28,37,35,6,0,18,15,13,16,16,18,8,0,12,11,11,13,12,12,6,0,19,20,21,32,31,31,8,0,18,20,18,25,26,25,8,0,22,21,18,21,22,22,8
631004.738825,226.158000,11318,0,9,9,7,8,8,8,5,0,13,16,18,21,18,17,8,0,11,11,10,12,12,11,6,5,11,9,9,11,11,11,5,5,8,7,5,5,0,5,0,5,16,18,16,17,19,29,7,5,18,21,21,28,37,35,7,0,16,15,13,15,16,18,7,5,12,11,11,13,12,12,5,0,18,20,20,32,30,31,8,0,18,22,18,25,26,25,5,0,21,21,17,21,22,22,8
631004.764967,226.184000,11319,0,9,8,8,8,8,7,5,5,13,16,18,20,18,16,7,5,11,11,11,12,12,13,5,5,11,9,9,11,11,11,0,0,8,5,0,0,0,0,0,0,13,14,16,17,21,28,6,0,18,20,21,28,37,35,8,0,16,15,13,14,16,18,6,5,12,11,11,12,12,14,6,0,18,20,19,31,29,31,6,0,20,19,20,25,25,25,7,5,21,21,17,21,22,22,6
631004.792024,226.211000,11320,0,10,7,8,8,9,8,5,0,16,16,18,20,18,18,6,0,11,13,11,12,12,12,6,0,10,10,8,11,11,11,0,0,7,7,0,5,5,0,0,6,13,16,15,17,20,28,6,5,18,20,21,28,37,37,7,5,16,15,13,14,16,18,7,5,12,11,11,12,12,13,6,0,18,20,19,31,29,31,7,0,19,21,18,25,25,26,5,0,20,21,17,21,22,22,7
631004.815133,226.234000,11321,5,10,9,8,8,9,7,5,5,15,16,18,19,20,18,7,0,11,11,11,12,12,14,7,0,10,10,10,9,10,11,6,0,8,6,5,5,0,0,0,6,15,16,14,17,20,27,8,0,20,20,21,28,37,36,7,5,16,15,13,17,16,18,6,5,12,11,11,12,12,13,6,0,18,20,19,31,32,31,8,0,19,20,20,25,25,26,7,5,20,21,17,21,22,22,6
631004.815181,226.234000,11322,0,10,8,8,9,8,7,0,6,14,16,18,19,19,18,8,5,13,13,11,14,12,14,5,5,10,9,9,10,11,11,5,0,8,5,0,0,0,0,0,6,14,16,14,19,20,30,7,5,19,22,21,28,39,36,8,0,16,15,13,16,16,17,8,5,12,11,10,12,12,13,5,5,18,20,19,32,30,30,7,0,19,20,18,25,25,26,7,5,20,21,17,21,21,22,6
631004.828872,226.248000,11323,0,10,9,7,8,8,9,0,5,14,16,17,21,18,17,6,0,13,12,11,14,14,13,6,5,10,10,9,10,10,10,5,0,6,7,0,5,5,5,0,5,16,16,14,17,20,30,6,0,19,22,21,28,39,36,8,0,18,17,13,16,16,19,6,0,12,11,11,12,11,13,7,0,18,20,19,32,30,29,7,0,19,20,18,25,26,25,7,0,22,21,17,21,21,22,6
631004.850865,226.270000,11324,0,10,8,6,8,8,8,0,5,13,15,17,21,18,17,6,0,12,12,13,14,14,16,6,5,11,10,9,10,11,9,6,0,8,5,0,0,0,0,5,0,15,16,13,19,20,30,7,5,19,22,21,28,39,36,7,0,17,17,13,16,16,18,7,0,12,11,11,12,13,13,7,0,20,20,21,32,30,32,7,0,19,20,18,25,26,25,6,5,20,22,17,21,21,22,8
631004.860809,226.280000,11325,0,9,9,8,9,8,10,5,6,13,15,17,20,18,17,7,5,12,16,13,16,16,16,5,0,9,9,9,10,10,10,0,0,7,6,0,5,5,5,0,5,15,16,15,18,22,30,8,5,19,21,21,28,39,36,6,0,17,15,13,16,16,18,7,5,12,11,10,12,16,12,7,5,18,20,20,32,31,29,6,0,19,20,18,25,26,25,6,0,20,21,17,21,21,22,5
631004.896281,226.315000,11326,0,10,9,6,8,8,7,5,6,13,15,17,20,18,17,7,5,12,13,12,16,15,14,6,5,10,9,9,10,10,11,5,0,8,5,5,5,0,5,0,5,15,16,15,20,21,31,8,0,19,21,20,28,38,36,8,5,17,15,13,16,16,18,6,5,12,11,10,12,13,12,5,0,18,20,19,32,31,30,7,0,18,22,17,24,26,25,7,0,20,21,17,21,22,22,5
631004.896716,226.316000,11327,0,10,7,7,8,8,8,0,0,13,14,17,18,18,17,5,0,12,13,12,15,15,14,6,5,10,10,8,9,11,10,0,0,8,6,0,5,0,5,0,5,14,16,15,20,19,29,6,0,19,21,20,28,38,36,6,0,17,15,12,15,16,18,5,0,12,11,10,12,13,12,7,0,18,20,18,32,30,29,6,0,18,20,17,24,25,25,5,0,20,21,17,21,22,22,7
631004.922628,226.342000,11328,5,9,9,8,8,8,8,0,5,16,14,16,20,18,17,8,5,14,13,12,13,14,16,7,5,10,10,9,10,10,11,0,0,8,6,0,5,5,5,0,6,16,16,14,18,21,29,8,5,19,21,20,28,38,36,6,5,17,15,12,15,16,17,6,0,12,13,10,12,13,12,6,0,18,20,18,30,31,30,6,0,18,20,17,24,25,25,7,0,20,21,17,21,22,23,6
631004.973221,226.392000,11329,5,10,8,8,8,8,7,5,6,16,16,16,20,20,17,8,0,13,12,11,15,14,15,6,5,10,10,9,10,10,11,5,5,7,8,5,5,5,5,0,5,16,16,16,18,21,29,8,5,19,21,20,28,39,36,8,5,17,15,12,15,16,17,6,0,12,12,11,12,13,14,5,0,18,20,18,30,31,29,7,0,20,22,19,24,25,25,8,5,20,21,17,21,22,23,7
631004.973263,226.393000,11330,0,10,8,8,8,8,8,5,0,15,16,19,22,19,17,5,0,13,12,13,15,14,15,6,5,10,10,8,11,10,10,5,0,9,6,5,5,5,0,0,5,14,16,14,17,21,29,7,5,21,21,20,28,39,36,8,0,17,15,12,15,16,17,7,5,12,12,10,12,12,13,6,0,18,20,18,33,31,29,8,0,18,21,18,23,25,25,8,0,20,21,17,21,22,22,8
631004.999654,226.419000,11331,0,9,9,8,7,8,8,5,5,15,16,17,22,19,19,6,0,13,12,11,13,13,13,5,0,10,10,9,11,11,11,5,0,8,7,5,6,6,5,0,5,14,16,14,19,20,29,8,5,20,21,22,28,38,36,7,0,17,15,12,17,16,17,6,0,11,12,10,12,12,13,6,0,20,20,18,32,31,32,8,5,18,21,18,26,25,25,6,5,20,21,17,21,22,22,8
631005.009864,226.429000,11332,5,10,8,9,8,9,8,6,5,14,16,17,22,21,18,7,0,13,12,11,13,16,15,6,0,10,10,10,10,11,11,6,0,8,7,5,5,5,5,0,6,16,16,14,19,20,29,8,5,20,21,22,28,38,36,5,0,17,15,12,16,16,17,7,0,13,11,10,12,12,13,5,0,19,20,20,32,31,32,7,0,20,21,18,26,26,25,6,5,22,21,17,21,22,23,5
631005.032279,226.451000,11333,5,10,9,8,9,7,8,6,5,14,16,17,21,20,18,8,0,12,12,11,13,13,13,6,5,10,9,9,11,11,11,0,0,8,9,6,5,6,5,5,5,15,16,16,19,20,30,7,5,19,21,21,28,37,35,6,0,17,15,12,15,16,17,6,5,13,13,10,12,12,13,6,0,19,20,18,32,30,32,8,0,20,19,18,26,26,25,6,0,22,21,17,21,22,22,7
631005.043434,226.462000,11334,0,9,7,8,9,8,8,5,6,16,16,19,21,20,20,6,5,11,11,11,12,11,12,5,5,11,9,8,11,11,11,5,0,8,7,5,5,5,5,0,5,15,16,16,19,20,30,7,5,21,21,21,28,37,35,6,5,17,15,12,15,16,19,7,5,13,11,10,12,12,12,6,0,19,20,18,32,30,32,8,0,19,21,18,25,26,25,7,0,20,21,17,21,22,22,7
631005.080266,226.499000,11335,0,9,8,8,9,9,9,5,0,16,18,19,21,20,19,6,5,13,10,10,12,13,12,5,5,11,9,9,10,10,10,6,0,8,8,5,5,6,5,0,5,15,16,14,18,20,30,7,5,18,21,20,28,37,35,7,0,17,15,12,17,16,17,6,0,13,11,11,12,12,12,6,0,19,20,20,31,31,31,7,0,19,20,18,25,26,25,8,0,20,21,17,21,23,23,6
631005.090022,226.509000,11336,0,10,8,8,9,9,9,6,6,16,17,18,22,18,19,6,0,13,11,12,11,13,16,5,5,11,10,9,10,10,10,6,0,8,7,5,5,5,6,0,5,15,16,16,18,22,33,8,0,18,21,20,28,37,36,7,5,17,15,12,16,16,17,7,0,11,11,11,12,12,12,6,0,19,20,19,31,31,31,7,0,19,20,18,25,25,26,6,0,22,20,17,21,22,23,8
631005.107018,226.526000,11337,0,10,9,8,9,8,8,5,0,16,16,21,22,20,19,5,0,13,14,12,13,13,14,5,5,10,10,9,11,11,11,5,0,7,7,5,0,5,5,0,5,15,16,16,18,19,31,7,0,21,20,20,28,37,36,6,0,17,15,12,16,16,17,7,0,13,10,11,12,14,12,5,0,17,20,19,31,30,31,6,0,19,20,18,25,25,26,7,0,21,20,17,21,22,23,6
631005.127469,226.546000,11338,0,10,8,8,8,8,8,5,5,16,15,19,21,20,19,7,0,13,13,12,15,15,16,7,5,11,9,9,10,10,10,5,0,9,5,0,5,0,0,0,5,15,15,14,18,21,31,8,0,20,22,22,28,38,36,8,0,17,15,14,16,16,17,6,0,12,13,11,14,12,12,8,0,19,20,19,31,31,31,6,0,19,20,18,25,25,25,6,0,21,20,19,22,22,23,7
631005.140640,226.559000,11339,0,11,8,8,8,9,9,5,5,15,15,18,21,19,18,6,0,13,13,12,13,15,14,7,5,10,10,10,10,12,12,5,0,9,8,5,6,5,5,5,6,15,17,14,18,21,29,6,5,20,21,21,28,38,36,7,0,17,17,13,16,16,17,5,0,12,11,11,13,12,12,6,5,19,20,19,31,29,30,5,0,19,22,18,25,26,25,6,0,21,20,18,22,22,22,8
631005.176939,226.596000,11340,0,9,8,8,9,9,8,5,5,15,15,18,20,19,18,7,0,13,13,12,13,15,14,6,0,11,10,9,11,11,11,0,0,8,6,5,0,5,0,0,6,15,16,16,18,21,29,8,0,19,21,21,28,38,36,7,0,17,16,13,15,16,17,6,5,12,11,11,13,12,12,6,0,18,20,19,31,32,30,6,0,19,22,18,25,26,26,7,0,21,20,17,21,22,23,7
631005.189783,226.609000,11341,0,9,9,8,8,8,8,6,5,15,15,18,20,19,18,8,5,12,11,12,13,15,14,6,0,10,9,9,11,11,11,6,0,8,7,5,5,0,0,5,5,15,16,16,18,21,29,7,5,21,21,21,28,38,36,6,5,17,16,13,15,16,19,6,5,12,11,11,13,14,12,5,0,18,20,19,32,31,29,7,0,19,21,20,25,26,26,6,5,21,20,17,21,22,23,8
631005.206841,226.626000,11342,0,9,8,8,8,9,8,7,0,15,15,18,20,19,18,6,0,12,11,12,13,15,14,6,5,10,9,10,11,11,11,0,0,9,6,5,5,0,5,0,0,15,15,15,18,20,30,7,5,21,20,22,28,38,36,6,0,17,16,13,17,16,18,5,0,12,11,11,13,13,12,6,0,18,20,21,32,31,29,6,0,19,21,18,25,26,26,5,5,21,20,19,21,22,22,6
631005.226997,226.646000,11343,0,9,8,8,9,8,9,5,6,15,17,18,20,19,18,6,0,12,13,12,15,15,14,6,0,11,9,10,11,11,11,5,0,8,6,0,0,5,5,0,6,15,15,15,18,20,30,7,5,19,22,21,28,37,36,8,0,17,16,13,16,16,18,7,5,12,11,10,12,11,12,6,0,20,20,20,32,30,32,7,0,19,21,18,25,26,26,7,0,21,22,18,21,21,23,6
631005.240481,226.659000,11344,5,11,9,7,9,11,10,5,5,15,16,18,19,19,18,6,0,14,13,12,14,15,14,6,5,11,10,9,10,10,11,5,0,8,6,5,5,5,0,5,5,15,17,15,18,20,30,7,5,19,21,21,28,37,36,7,0,17,16,13,16,16,18,5,0,11,11,11,12,14,14,6,5,20,20,20,32,30,32,8,0,21,21,20,25,26,26,7,0,21,21,18,21,22,23,7
631005.272739,226.692000,11345,0,11,9,8,8,9,8,6,5,15,16,18,21,19,18,6,5,14,13,12,16,15,14,6,5,11,10,9,11,11,11,6,5,8,8,6,5,5,5,0,6,15,16,15,17,19,30,6,5,19,21,21,28,37,36,8,0,17,16,13,16,16,18,7,0,13,11,10,12,12,13,6,0,19,20,19,31,31,31,6,0,20,21,18,25,26,27,6,0,21,21,17,21,22,23,7
631005.289990,226.709000,11346,5,10,9,8,9,10,9,6,5,15,15,18,21,19,18,7,0,14,13,12,16,15,16,6,0,11,10,9,11,10,11,5,5,9,6,5,5,6,0,0,5,15,15,15,17,21,31,7,5,21,21,21,28,37,36,6,0,17,16,13,16,16,18,6,0,13,11,11,12,12,13,6,0,19,20,19,31,29,31,6,0,20,20,18,25,26,25,7,5,21,21,17,21,22,23,6
631005.316301,226.735000,11347,5,11,9,8,9,10,9,5,6,13,15,18,21,18,18,6,5,14,13,12,16,15,16,6,0,11,9,10,11,9,11,5,5,9,8,5,5,5,5,0,6,15,15,15,20,21,29,8,5,20,21,20,28,37,36,7,5,17,16,13,15,15,17,6,5,13,11,9,12,12,13,6,0,18,19,18,31,30,30,7,0,20,20,18,25,26,25,5,0,21,21,17,21,22,23,7
631005.330876,226.750000,11348,5,10,8,9,9,8,8,6,5,13,15,17,20,18,17,6,0,14,13,12,15,15,15,6,0,9,10,10,11,11,11,5,0,9,6,5,0,5,5,0,5,15,17,13,18,20,27,6,5,20,21,20,28,37,36,7,0,17,15,12,15,17,17,6,5,13,10,10,12,12,13,6,0,18,19,20,31,30,30,6,0,20,20,18,25,25,25,6,0,21,21,17,21,22,23,7
631005.333164,226.752000,11349,0,11,9,8,9,10,9,5,5,15,15,17,20,18,17,6,0,13,13,11,13,14,13,6,0,10,9,9,10,11,11,5,0,8,6,0,5,5,5,0,6,15,13,13,17,18,26,7,0,20,20,20,28,37,36,5,0,17,15,12,15,16,17,6,5,13,11,11,12,12,12,6,0,18,19,19,30,30,29,6,0,19,19,17,25,26,25,7,0,21,20,17,21,22,21,5
631005.389381,226.808000,11350,0,10,8,8,9,8,8,0,0,15,15,17,20,18,17,7,0,12,13,13,13,14,13,6,5,10,10,9,12,10,11,6,5,7,7,5,0,5,0,0,5,15,13,13,17,18,26,6,0,20,20,20,28,37,36,7,0,16,14,12,15,16,17,5,5,12,10,10,12,12,12,6,0,20,21,19,30,30,29,8,0,19,21,17,25,26,25,6,0,21,20,17,21,22,21,7
631005.389427,226.809000,11351,0,11,8,9,8,8,8,6,5,15,15,19,20,18,17,6,0,12,13,12,13,13,13,5,0,11,10,9,11,11,11,5,0,8,6,5,0,0,5,0,5,13,13,13,17,18,26,6,5,20,20,20,27,37,36,6,0,18,14,12,15,16,17,6,5,12,12,11,12,12,12,6,5,19,20,19,30,30,32,6,0,19,20,17,25,26,25,7,0,21,20,17,21,22,22,5
631005.417550,226.837000,11352,0,10,8,9,9,10,9,6,0,14,14,18,20,20,17,7,0,11,11,12,15,16,13,6,5,10,10,9,11,13,11,0,5,8,5,5,5,0,5,0,5,13,16,13,17,21,29,6,0,20,20,20,28,37,36,6,0,17,14,12,15,16,17,6,0,14,11,11,12,12,12,6,0,18,20,19,31,31,30,8,5,19,20,17,25,26,25,8,0,21,20,17,21,22,22,7
631005.429338,226.848000,11353,5,11,9,8,9,10,9,6,5,14,16,18,19,19,17,7,0,13,13,12,15,14,13,6,0,12,10,10,11,12,13,6,0,8,6,5,5,5,0,0,5,16,15,13,17,20,29,6,5,20,20,20,28,37,36,8,0,17,14,12,15,16,17,6,5,13,11,11,12,14,12,6,0,20,20,19,29,30,29,8,0,19,22,19,24,26,25,6,0,21,20,17,21,22,22,6
631005.460527,226.880000,11354,0,10,9,8,10,10,9,5,5,13,15,17,21,19,17,6,0,13,13,12,15,14,16,5,5,10,11,9,11,12,11,5,5,9,5,0,5,5,5,0,5,16,15,15,17,20,29,8,0,20,20,22,28,37,36,7,0,17,14,12,15,16,17,6,0,13,11,11,12,12,14,6,5,20,20,19,33,30,32,8,0,21,21,19,24,25,25,6,0,21,20,19,22,22,22,5
631005.472676,226.892000,11355,0,10,8,9,9,9,9,5,5,15,15,19,21,19,17,8,0,13,13,12,14,14,16,5,5,11,10,10,11,11,11,5,5,9,6,6,5,6,6,0,5,16,17,15,19,20,29,8,0,20,20,22,28,37,36,6,0,17,14,12,15,16,17,6,5,13,11,11,12,14,14,6,0,20,20,19,33,30,31,6,0,19,21,19,25,26,25,6,0,21,22,18,22,22,22,6
631005.490884,226.910000,11356,0,10,9,8,9,10,9,5,5,15,15,17,21,19,17,6,5,13,13,12,14,16,16,6,5,11,11,10,11,13,13,0,5,9,7,5,5,5,6,0,5,15,17,15,18,20,29,6,0,20,20,21,28,38,36,6,5,17,16,12,15,16,17,8,0,13,11,11,14,13,13,6,5,19,20,19,32,31,30,6,5,19,21,18,25,26,25,7,0,21,22,18,22,22,22,6
631005.511459,226.930000,11357,5,10,8,8,9,10,10,5,0,14,15,17,21,19,19,6,0,13,13,12,13,16,16,6,5,11,11,11,11,12,11,5,5,9,8,5,5,6,5,0,5,15,16,14,18,20,29,5,0,20,22,20,28,38,36,8,5,17,15,12,15,16,17,6,5,13,11,10,13,13,13,6,5,18,20,18,32,29,29,6,0,19,21,18,24,26,25,6,0,21,22,17,21,22,22,7
631005.512692,226.932000,11358,0,10,10,8,9,10,9,5,0,14,14,17,21,21,18,6,5,13,12,12,13,16,14,6,5,13,11,9,13,14,13,5,5,9,6,5,5,5,0,0,5,15,16,13,17,20,28,8,0,19,22,20,28,38,36,6,0,17,15,12,15,16,17,8,5,13,13,11,13,13,13,6,0,20,20,18,30,32,29,6,0,21,21,18,25,26,26,5,0,21,22,17,21,22,22,8
631005.549769,226.969000,11359,0,10,9,9,9,10,9,6,5,16,17,17,21,20,20,5,0,15,12,12,13,16,16,6,5,11,10,10,11,13,11,6,0,8,7,5,5,5,5,0,0,14,16,13,17,20,28,6,0,19,21,19,28,37,35,8,5,17,17,12,15,16,17,6,5,13,12,11,13,13,13,6,0,19,20,18,31,32,29,7,0,20,21,18,25,26,25,8,0,21,21,17,21,22,22,7
