##Session
schema_name,tactile_recording_session
schema_version,1
session_id,20260713_161628_single_device_46359f
session_type,single_device
record_mode,single
device_id,device_001
device_alias,
port_name,
rows,12
cols,8
data_points,96
data_stage,processed_display
has_raw_adc,false
display_mode,adc
record_frequency,0.00
time_base,elapsed_seconds
columns_version,1
##Data
timestamp,elapsed,frame_index,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,ch32,ch33,ch34,ch35,ch36,ch37,ch38,ch39,ch40,ch41,ch42,ch43,ch44,ch45,ch46,ch47,ch48,ch49,ch50,ch51,ch52,ch53,ch54,ch55,ch56,ch57,ch58,ch59,ch60,ch61,ch62,ch63,ch64,ch65,ch66,ch67,ch68,ch69,ch70,ch71,ch72,ch73,ch74,ch75,ch76,ch77,ch78,ch79,ch80,ch81,ch82,ch83,ch84,ch85,ch86,ch87,ch88,ch89,ch90,ch91,ch92,ch93,ch94,ch95
631348.473681,208.951000,10449,0,5,0,0,0,0,0,0,6,36,38,37,38,38,37,8,5,52,54,55,55,55,54,9,5,863,1394,1530,1488,1291,925,162,32,1349,1596,1666,1819,1731,1168,206,41,1305,1847,1731,1975,2014,1522,263,51,1287,1873,2042,2105,1965,1500,264,51,1141,1844,2152,2108,1930,1204,220,44,747,999,1365,1349,1037,801,139,27,46,47,46,47,46,45,11,5,24,25,24,24,25,24,9,5,45,47,48,48,48,47,9
631348.489205,208.966000,10450,0,6,0,0,0,0,0,0,5,36,37,37,38,38,37,9,5,52,56,56,55,55,54,10,5,864,1395,1532,1488,1291,925,162,32,1349,1596,1666,1819,1730,1167,207,41,1304,1847,1731,1975,2014,1522,263,51,1287,1873,2042,2105,1964,1500,264,51,1141,1843,2152,2107,1930,1204,219,44,747,999,1366,1349,1037,801,139,28,46,47,47,47,46,46,9,5,24,25,24,24,25,23,9,7,45,48,48,48,48,47,10
631348.523779,209.001000,10451,0,5,0,0,0,0,0,0,6,36,37,37,38,37,37,9,5,52,55,56,55,55,54,10,5,863,1394,1531,1487,1291,924,162,31,1349,1596,1666,1820,1730,1167,207,41,1304,1847,1731,1975,2014,1522,263,51,1287,1873,2041,2105,1963,1500,263,51,1141,1843,2151,2107,1929,1204,220,44,747,999,1365,1349,1037,801,139,28,45,47,47,47,46,46,10,0,24,25,24,24,24,24,9,6,45,48,48,48,48,47,8
631348.538949,209.016000,10452,0,5,0,5,0,0,0,0,6,35,37,37,37,39,37,8,5,53,55,56,55,55,54,8,5,863,1394,1532,1487,1292,925,162,31,1349,1596,1666,1820,1730,1168,207,41,1304,1847,1731,1975,2014,1523,263,50,1288,1873,2041,2105,1964,1500,263,51,1140,1843,2153,2107,1929,1205,220,44,747,999,1365,1349,1037,801,139,28,45,47,47,47,46,46,10,0,24,25,24,24,24,24,8,6,45,47,48,47,48,47,9
631348.556635,209.034000,10453,0,5,0,0,0,0,0,0,5,36,38,37,37,38,37,10,5,53,55,56,55,55,53,9,0,863,1395,1532,1488,1291,924,162,31,1349,1596,1668,1820,1730,1168,207,41,1304,1847,1731,1975,2013,1522,263,50,1287,1873,2042,2105,1964,1500,263,51,1139,1843,2153,2108,1929,1204,220,44,747,999,1365,1349,1037,800,139,27,46,47,47,47,46,46,9,0,24,25,25,24,24,23,8,5,45,48,48,48,48,47,9
631348.572817,209.050000,10454,5,5,0,0,0,0,0,0,6,36,38,38,38,38,37,8,5,52,55,55,56,55,54,9,5,863,1394,1532,1488,1291,924,162,31,1348,1596,1668,1819,1730,1168,207,40,1303,1847,1730,1975,2014,1522,263,52,1287,1873,2042,2104,1964,1501,263,51,1139,1843,2152,2108,1930,1204,219,44,746,999,1365,1349,1037,800,139,27,45,47,46,46,46,46,10,0,24,25,26,24,24,23,9,5,45,47,48,48,48,47,9
631348.590943,209.068000,10455,0,8,0,0,0,0,0,0,6,36,37,37,38,37,37,9,6,52,56,55,55,55,54,9,5,862,1394,1531,1487,1290,924,162,31,1349,1596,1668,1820,1731,1168,207,40,1303,1847,1732,1975,2015,1522,263,52,1287,1873,2042,2104,1964,1501,262,51,1140,1843,2153,2107,1930,1204,219,44,746,1000,1365,1349,1037,800,139,27,45,47,47,46,46,46,10,5,24,25,26,24,24,26,8,5,45,47,48,48,48,47,9
631348.612303,209.090000,10456,5,7,5,0,0,0,0,0,6,36,37,37,39,37,37,7,5,52,55,55,55,55,54,9,0,863,1395,1531,1488,1290,925,162,32,1349,1596,1667,1820,1731,1168,207,40,1303,1848,1732,1975,2015,1522,263,52,1287,1873,2042,2104,1964,1501,263,51,1140,1843,2154,2107,1930,1204,219,44,746,1000,1365,1349,1037,800,139,28,45,47,47,46,46,46,11,0,24,24,26,24,24,25,9,0,45,47,48,48,48,47,9
631348.622459,209.100000,10457,0,7,0,0,0,0,0,0,5,36,37,37,37,37,37,8,5,52,55,55,55,55,55,8,5,862,1392,1529,1485,1289,923,162,32,1349,1595,1667,1819,1731,1167,207,41,1303,1848,1730,1976,2015,1522,263,52,1286,1873,2042,2104,1964,1501,263,51,1139,1844,2154,2107,1930,1204,219,44,746,999,1365,1349,1037,800,139,28,45,47,47,46,46,45,10,0,24,25,26,24,24,25,9,5,45,47,48,48,48,47,10
631348.656675,209.134000,10458,0,6,0,0,0,0,0,0,5,35,37,37,38,37,37,8,5,52,56,55,56,55,54,9,0,862,1394,1531,1486,1290,924,162,32,1348,1595,1667,1819,1731,1168,207,40,1303,1848,1731,1976,2015,1522,263,51,1285,1873,2042,2104,1964,1501,263,51,1138,1841,2152,2107,1928,1204,220,43,746,998,1364,1349,1036,800,139,27,45,47,47,47,46,45,9,5,24,25,26,24,24,25,9,6,45,48,47,48,48,48,8
631348.657097,209.134000,10459,0,6,0,0,0,0,0,0,5,36,37,37,38,39,37,8,6,52,55,55,56,54,54,9,5,862,1394,1530,1487,1290,924,162,32,1348,1595,1667,1820,1731,1168,206,40,1303,1847,1731,1975,2014,1522,263,51,1286,1873,2043,2104,1964,1501,263,51,1138,1842,2151,2107,1928,1204,220,44,746,998,1364,1349,1036,800,138,27,45,46,47,47,46,46,10,5,24,25,25,24,24,24,8,0,45,48,47,48,48,47,9
631348.689043,209.166000,10460,0,8,0,0,0,0,0,0,6,36,37,37,38,38,37,9,5,52,55,55,54,54,54,10,5,862,1392,1527,1484,1288,924,161,30,1348,1594,1667,1820,1730,1168,207,40,1303,1846,1731,1975,2014,1522,263,50,1286,1873,2041,2104,1964,1501,263,51,1138,1842,2151,2107,1929,1204,220,44,747,998,1364,1349,1036,800,138,27,45,47,47,47,46,46,9,0,24,25,25,24,24,24,8,0,45,47,47,47,48,46,9
631348.722694,209.200000,10461,0,7,0,0,0,0,0,0,6,36,37,37,38,38,37,8,5,52,55,55,55,54,54,9,5,862,1394,1530,1485,1290,924,162,30,1348,1594,1667,1820,1730,1168,207,40,1303,1846,1731,1975,2016,1522,264,51,1286,1873,2041,2105,1964,1501,263,51,1138,1842,2152,2106,1929,1203,219,44,747,998,1363,1349,1036,801,138,27,46,47,47,47,47,46,9,5,24,25,25,24,24,24,8,6,45,47,47,48,48,47,8
631348.739449,209.217000,10462,5,5,0,0,0,0,0,0,7,36,37,37,37,38,37,9,5,52,55,55,56,54,54,9,5,863,1394,1530,1485,1289,924,162,31,1348,1595,1667,1820,1731,1168,208,40,1303,1846,1731,1975,2015,1523,264,52,1286,1873,2042,2105,1965,1501,263,52,1139,1842,2153,2108,1929,1203,220,44,747,998,1364,1349,1036,801,138,28,47,47,47,48,47,46,10,5,24,25,25,24,24,24,7,7,45,47,47,46,47,46,8
631348.758307,209.236000,10463,0,7,0,0,0,0,0,0,6,36,37,37,37,38,37,8,5,51,54,55,56,54,54,9,0,861,1392,1526,1482,1286,922,162,31,1348,1595,1666,1819,1729,1168,208,40,1303,1846,1729,1975,2014,1522,263,51,1286,1873,2041,2105,1965,1501,264,52,1139,1842,2152,2106,1928,1203,219,44,747,997,1362,1349,1035,800,138,27,46,47,47,48,48,46,11,5,24,23,25,24,24,24,8,6,45,48,47,46,47,46,9
631348.772561,209.250000,10464,0,7,0,0,0,0,0,0,6,36,37,37,37,38,37,8,6,51,54,55,55,55,54,9,5,861,1392,1526,1484,1286,923,162,31,1348,1595,1666,1819,1729,1168,208,40,1304,1846,1729,1975,2014,1522,262,51,1287,1873,2041,2105,1964,1501,264,52,1138,1842,2152,2106,1928,1203,219,44,745,997,1362,1349,1035,800,138,27,46,47,48,49,48,46,10,6,24,24,25,24,24,24,8,5,45,47,48,48,47,46,9
631348.790960,209.268000,10465,0,6,0,0,0,0,0,0,5,36,37,38,37,37,37,9,5,51,54,55,55,55,54,10,0,861,1392,1528,1484,1287,922,161,31,1347,1595,1665,1818,1727,1167,206,40,1304,1847,1729,1975,2014,1521,262,51,1286,1873,2040,2103,1964,1499,263,52,1138,1842,2151,2106,1927,1203,219,44,746,997,1362,1349,1036,800,138,27,47,47,48,48,47,46,10,0,24,24,25,24,24,24,7,5,45,47,48,48,47,46,9
631348.806010,209.283000,10466,0,7,0,0,0,0,0,0,5,35,37,38,37,37,36,9,5,51,54,55,55,55,54,9,0,861,1391,1527,1483,1287,922,161,31,1347,1594,1666,1818,1728,1166,207,40,1304,1845,1729,1973,2014,1521,263,51,1286,1873,2040,2104,1964,1500,263,52,1138,1841,2149,2106,1926,1203,219,44,746,997,1362,1348,1036,800,138,27,47,47,48,48,47,48,10,5,24,24,25,24,24,24,8,5,45,48,47,48,47,46,9
631348.841229,209.319000,10467,0,6,0,0,0,0,0,0,5,36,37,37,37,37,37,9,5,52,55,55,55,56,54,9,0,861,1392,1528,1484,1287,923,161,31,1347,1594,1666,1819,1728,1167,207,40,1304,1846,1730,1973,2013,1522,263,51,1286,1873,2041,2104,1963,1500,263,52,1138,1841,2150,2106,1927,1203,219,44,746,998,1361,1348,1035,800,138,27,47,48,48,49,47,48,10,5,24,24,25,24,24,24,8,5,45,48,47,48,48,47,9
631348.841702,209.319000,10468,0,7,0,0,0,0,0,0,6,36,37,37,37,38,37,8,7,52,55,55,55,55,54,9,0,861,1394,1530,1485,1288,924,162,31,1348,1594,1666,1819,1730,1168,207,39,1306,1847,1730,1975,2014,1523,263,50,1287,1873,2041,2104,1965,1500,263,52,1138,1841,2151,2105,1927,1203,220,43,746,998,1361,1348,1036,800,138,27,47,48,48,49,47,47,11,5,24,24,25,24,24,24,8,5,45,48,47,48,48,47,10
631348.872011,209.349000,10469,5,6,0,0,0,0,0,0,6,35,37,37,38,38,37,8,5,52,55,55,55,55,54,9,0,862,1394,1530,1485,1288,924,162,31,1348,1595,1666,1819,1731,1168,207,41,1306,1847,1731,1975,2014,1523,263,51,1287,1873,2041,2104,1965,1500,263,52,1139,1842,2151,2105,1927,1204,219,43,747,998,1361,1348,1036,800,139,28,47,48,47,49,47,47,10,5,24,24,25,27,25,24,9,5,45,48,47,48,48,47,10
631348.891331,209.369000,10470,5,6,0,0,0,0,0,0,5,35,37,37,38,37,37,8,5,52,55,55,55,54,54,10,5,863,1395,1531,1486,1289,924,162,32,1348,1595,1666,1820,1731,1169,207,40,1306,1847,1731,1975,2014,1524,263,51,1289,1874,2041,2104,1964,1501,262,52,1139,1842,2152,2106,1927,1203,219,43,747,998,1361,1348,1035,800,138,28,47,48,47,49,47,45,10,5,24,24,24,25,24,24,8,5,45,47,47,47,47,47,9
631348.906434,209.384000,10471,0,5,0,0,0,0,0,0,6,35,37,37,38,37,38,7,5,51,54,55,55,54,54,10,5,863,1395,1531,1486,1289,924,162,32,1348,1595,1667,1819,1730,1169,206,40,1306,1847,1730,1975,2014,1522,263,51,1288,1874,2041,2105,1964,1502,263,52,1139,1842,2151,2106,1927,1204,220,44,746,998,1362,1348,1035,800,138,27,46,47,47,47,47,46,11,5,23,24,24,23,24,24,9,5,45,47,47,48,47,47,9
631348.939416,209.417000,10472,0,5,0,0,0,0,0,0,5,35,38,37,38,37,37,7,5,52,54,55,55,53,53,9,6,862,1395,1529,1486,1289,924,162,32,1348,1593,1665,1818,1730,1166,206,40,1306,1847,1729,1974,2012,1519,263,51,1285,1873,2039,2102,1961,1495,261,51,1136,1839,2148,2105,1925,1198,219,43,743,995,1359,1347,1032,795,138,27,46,48,47,47,47,45,9,5,24,25,24,23,24,23,8,5,45,47,47,48,47,47,9
631348.955758,209.433000,10473,0,5,0,0,0,0,0,0,7,35,38,39,38,37,37,8,0,49,52,53,53,53,51,9,0,849,1380,1511,1460,1262,903,158,30,1327,1576,1652,1800,1696,1138,201,39,1288,1829,1716,1958,1979,1480,256,50,1266,1855,2030,2089,1933,1462,257,50,1122,1826,2140,2097,1902,1177,215,42,737,990,1356,1345,1026,787,137,26,45,45,47,46,46,45,9,5,24,25,24,23,25,24,7,5,45,47,47,47,47,46,9
631348.973072,209.450000,10474,5,5,0,0,0,0,0,0,6,35,38,37,37,37,37,7,5,44,49,46,45,46,48,8,5,844,1374,1508,1466,1267,903,158,31,1319,1569,1647,1800,1699,1136,201,39,1282,1823,1713,1958,1984,1481,256,50,1260,1850,2026,2088,1935,1464,257,50,1116,1822,2134,2089,1895,1178,215,43,733,984,1347,1334,1022,787,137,26,45,46,45,46,45,43,10,5,24,25,25,24,25,24,9,5,45,47,49,48,48,47,10
631348.991000,209.468000,10475,0,6,0,0,0,0,0,0,5,32,34,34,34,34,33,8,5,37,40,40,40,40,39,9,5,841,1373,1505,1462,1266,907,159,31,1318,1571,1647,1802,1706,1148,203,40,1282,1825,1715,1960,1994,1498,260,50,1262,1855,2028,2090,1945,1478,259,51,1115,1824,2136,2093,1902,1188,217,43,733,985,1347,1336,1024,792,137,26,45,47,47,48,47,45,10,0,24,25,24,24,24,24,8,6,45,47,47,48,48,47,8
631349.005708,209.483000,10476,0,5,0,0,0,0,0,0,5,32,34,34,34,34,33,8,5,37,41,40,40,40,40,8,0,843,1375,1506,1462,1268,909,159,31,1320,1576,1649,1803,1710,1153,203,40,1284,1827,1717,1962,1997,1505,260,50,1264,1857,2030,2093,1949,1483,259,51,1118,1828,2138,2094,1907,1191,217,43,735,987,1351,1339,1027,792,137,26,47,48,48,48,48,46,11,0,24,25,24,25,23,24,8,5,45,47,47,48,48,47,9
631349.038671,209.516000,10477,0,5,0,0,0,0,0,0,5,32,34,34,34,34,33,9,0,41,41,42,42,42,41,8,5,844,1379,1510,1464,1271,912,159,31,1321,1576,1651,1805,1714,1155,203,40,1283,1828,1719,1964,1999,1510,261,50,1264,1859,2030,2094,1951,1487,260,51,1118,1828,2138,2094,1909,1194,217,43,736,987,1352,1339,1028,793,137,26,47,48,48,48,48,47,9,0,24,25,25,25,24,24,8,5,45,47,47,48,47,47,9
631349.055909,209.533000,10478,5,6,5,0,0,0,0,0,6,32,34,34,34,34,33,9,0,41,46,44,44,44,42,8,5,842,1376,1504,1461,1271,912,159,30,1320,1575,1648,1804,1714,1155,204,40,1282,1828,1718,1965,2000,1509,261,50,1261,1856,2027,2093,1953,1489,260,51,1116,1828,2138,2095,1909,1194,217,43,736,987,1354,1342,1028,795,138,26,46,45,46,46,46,45,10,0,24,25,25,25,24,24,7,6,45,47,47,47,47,47,8
631349.074287,209.552000,10479,5,6,0,0,0,0,0,0,5,32,33,34,34,33,33,8,0,41,45,44,45,43,43,9,5,846,1376,1503,1461,1269,911,159,31,1325,1580,1651,1805,1714,1155,204,41,1287,1833,1718,1965,2001,1510,261,50,1268,1862,2029,2094,1951,1489,260,51,1121,1830,2140,2095,1911,1194,217,43,739,991,1356,1344,1030,795,137,29,46,50,48,48,48,47,10,0,24,25,25,23,24,24,9,5,45,47,48,47,47,47,9
631349.089603,209.567000,10480,5,6,0,0,0,0,0,0,6,32,34,34,34,33,33,8,5,42,45,44,45,43,43,8,5,849,1381,1508,1464,1271,913,160,31,1329,1582,1651,1805,1714,1156,205,41,1290,1834,1720,1965,2002,1512,261,50,1272,1865,2031,2096,1953,1491,261,51,1124,1832,2142,2097,1913,1195,218,43,739,992,1356,1345,1030,795,137,29,46,48,48,47,47,46,11,5,24,24,25,26,24,24,8,5,45,47,48,47,47,48,10
631349.124329,209.602000,10481,5,7,0,0,0,0,0,0,5,32,34,33,33,33,33,8,5,41,45,44,45,45,44,8,5,849,1382,1509,1466,1273,914,160,31,1327,1582,1652,1807,1718,1158,205,41,1287,1833,1720,1966,2004,1514,261,50,1269,1862,2031,2096,1955,1493,261,51,1122,1831,2142,2098,1914,1197,218,43,739,992,1356,1345,1032,796,138,27,46,49,48,48,48,47,10,5,24,24,25,26,25,24,8,5,45,47,48,48,48,47,9
631349.139054,209.616000,10482,0,7,0,0,0,0,0,0,5,32,34,32,34,33,32,8,5,41,45,44,45,45,44,9,6,849,1382,1510,1466,1274,915,160,31,1328,1584,1653,1807,1718,1158,206,39,1291,1835,1721,1966,2004,1514,261,51,1274,1865,2033,2096,1955,1493,262,51,1126,1834,2142,2100,1914,1197,218,43,740,993,1356,1345,1032,796,138,27,46,48,48,48,48,47,10,5,23,24,25,25,25,24,9,6,45,48,48,48,47,47,9
631349.156129,209.634000,10483,5,6,0,0,0,0,0,0,6,32,33,33,33,33,32,7,5,42,46,46,45,45,45,9,5,851,1384,1512,1466,1274,915,160,31,1333,1585,1654,1808,1717,1158,205,39,1294,1836,1722,1966,2004,1514,261,51,1276,1867,2034,2098,1956,1493,262,51,1128,1836,2144,2100,1914,1197,218,44,741,993,1357,1346,1031,796,138,27,46,47,48,47,47,47,10,5,23,24,25,25,25,24,9,6,45,48,48,48,47,47,9
631349.173669,209.651000,10484,0,8,0,0,0,0,0,0,5,32,33,33,33,32,32,9,5,43,46,46,45,45,45,8,5,850,1383,1511,1467,1274,915,160,31,1333,1585,1654,1809,1718,1160,205,40,1293,1835,1722,1968,2005,1516,261,51,1275,1865,2033,2098,1957,1495,263,51,1128,1835,2144,2100,1916,1198,218,44,741,993,1357,1346,1031,796,138,28,47,48,49,49,47,47,11,5,24,24,24,24,25,24,9,5,45,47,47,48,47,47,9
631349.189627,209.667000,10485,5,6,0,0,0,0,0,0,7,32,33,32,33,32,33,8,5,44,47,46,45,45,45,9,5,850,1384,1512,1469,1276,916,160,31,1332,1585,1655,1809,1719,1162,205,40,1292,1835,1722,1969,2006,1516,263,52,1276,1865,2035,2098,1957,1496,262,51,1129,1835,2144,2100,1916,1198,218,43,742,994,1357,1346,1031,796,137,27,47,48,49,50,49,48,10,0,24,24,25,24,24,24,9,5,45,48,48,48,47,47,9
631349.223448,209.701000,10486,0,7,0,0,0,0,0,0,6,32,33,32,33,32,33,8,5,44,47,46,45,45,45,10,5,852,1386,1514,1469,1276,916,160,31,1336,1587,1656,1809,1719,1160,205,40,1295,1836,1723,1969,2006,1514,261,52,1278,1867,2035,2098,1957,1495,262,51,1131,1837,2144,2100,1916,1198,218,43,743,994,1357,1345,1031,796,138,27,47,48,49,49,49,48,10,5,24,24,25,24,24,23,8,0,45,48,48,48,48,47,9
631349.239307,209.717000,10487,5,5,0,0,0,0,0,0,5,32,33,33,33,32,33,8,5,44,47,46,46,45,45,8,6,852,1386,1513,1469,1276,916,161,31,1335,1586,1655,1809,1720,1161,205,40,1294,1836,1724,1969,2007,1516,261,51,1278,1867,2035,2098,1957,1497,262,51,1128,1835,2144,2100,1917,1198,218,43,741,993,1357,1345,1031,796,138,26,48,49,49,49,49,48,10,5,24,24,25,24,24,24,8,5,45,47,48,48,47,47,10
631349.257235,209.735000,10488,0,6,0,0,0,0,0,0,5,32,32,33,33,32,33,8,5,44,46,46,46,47,46,9,5,852,1386,1513,1469,1276,917,161,31,1334,1586,1655,1809,1721,1162,205,40,1294,1836,1723,1969,2008,1517,261,51,1275,1867,2035,2099,1957,1497,262,51,1128,1835,2145,2101,1918,1199,218,43,742,993,1357,1346,1031,796,139,26,48,49,49,49,49,47,12,5,24,24,25,24,24,25,8,5,45,48,48,49,47,47,9
631349.276285,209.754000,10489,0,6,0,0,0,0,0,0,6,31,32,32,32,32,32,8,5,44,45,46,47,47,45,10,5,852,1386,1513,1469,1277,917,161,31,1334,1588,1656,1810,1719,1162,205,40,1296,1838,1723,1969,2007,1516,261,51,1278,1869,2035,2099,1957,1497,261,51,1130,1837,2145,2102,1918,1199,218,43,743,993,1357,1347,1032,796,139,27,47,49,49,49,48,47,10,5,24,24,25,25,24,25,9,0,45,48,48,49,47,47,9
631349.289355,209.767000,10490,0,5,0,0,0,0,0,0,6,31,32,32,32,32,32,7,5,44,45,46,47,47,45,9,0,852,1386,1513,1469,1278,917,160,31,1334,1588,1656,1810,1721,1162,207,40,1294,1838,1723,1969,2007,1517,263,51,1278,1867,2036,2099,1958,1497,262,51,1129,1836,2145,2101,1918,1199,218,43,741,993,1357,1345,1032,796,138,27,47,49,49,49,49,47,10,5,24,25,25,24,23,25,9,5,46,48,47,48,47,47,9
631349.322832,209.800000,10491,5,6,0,0,0,0,0,0,5,31,32,32,32,32,31,8,5,44,47,46,47,47,45,9,6,853,1386,1514,1470,1279,918,160,31,1334,1588,1656,1810,1721,1162,207,40,1294,1837,1723,1969,2007,1518,263,51,1277,1867,2036,2100,1959,1498,262,51,1129,1836,2145,2101,1918,1200,218,43,742,993,1357,1345,1032,798,139,27,47,49,49,49,49,47,10,0,25,25,25,24,24,25,8,5,46,48,47,48,47,47,9
631349.339614,209.817000,10492,0,6,0,0,0,0,0,0,5,31,32,32,32,32,31,8,6,44,46,46,46,47,46,8,5,853,1386,1511,1469,1277,917,160,30,1336,1587,1655,1810,1718,1162,206,40,1296,1838,1724,1969,2006,1517,262,50,1280,1869,2036,2100,1958,1497,262,51,1131,1837,2145,2102,1918,1200,220,43,742,993,1357,1345,1032,798,138,27,48,49,48,49,49,48,10,5,25,25,24,25,25,25,8,5,46,47,47,48,47,46,9
631349.360327,209.838000,10493,0,6,5,0,0,0,0,0,5,31,32,32,32,32,32,8,5,43,46,46,47,46,45,9,5,853,1386,1513,1469,1277,917,160,31,1337,1588,1656,1810,1720,1163,206,40,1296,1838,1724,1969,2006,1518,262,50,1280,1869,2036,2099,1958,1497,263,51,1130,1838,2145,2101,1919,1200,219,43,742,993,1357,1346,1033,798,139,27,48,49,48,49,47,48,10,0,25,25,24,25,25,25,9,5,46,47,47,48,47,46,9
631349.372967,209.850000,10494,5,5,0,0,0,0,0,0,5,31,32,32,32,32,32,8,5,44,45,46,46,45,46,9,0,853,1388,1515,1471,1279,919,161,31,1337,1588,1656,1810,1721,1164,207,40,1296,1838,1724,1971,2008,1519,262,51,1278,1869,2036,2100,1958,1497,262,51,1130,1837,2145,2101,1919,1200,219,43,742,993,1358,1346,1033,798,139,27,48,49,48,49,49,48,10,5,24,25,24,25,25,24,8,5,46,48,47,48,47,46,8
631349.390353,209.868000,10495,5,7,0,0,0,0,0,0,5,31,32,32,31,32,32,9,5,44,45,46,46,45,45,9,5,854,1388,1515,1470,1278,918,161,31,1336,1588,1656,1810,1720,1162,206,40,1296,1838,1725,1971,2008,1517,262,51,1279,1870,2036,2099,1958,1497,262,51,1132,1838,2146,2101,1919,1200,219,44,744,994,1358,1346,1033,797,138,27,47,48,48,49,49,48,10,5,24,25,24,25,25,24,8,5,47,48,47,47,47,46,9
631349.422319,209.900000,10496,5,6,0,0,0,0,0,0,5,31,32,32,32,32,32,8,0,44,45,46,45,46,45,9,6,854,1388,1516,1471,1279,918,161,31,1338,1588,1658,1810,1720,1163,206,40,1298,1840,1725,1972,2007,1518,262,51,1281,1869,2036,2100,1959,1498,262,51,1131,1838,2146,2101,1919,1200,219,44,744,995,1358,1347,1032,799,138,27,47,49,49,49,49,48,10,0,25,25,24,25,25,24,8,6,46,48,47,47,47,46,9
631349.439738,209.917000,10497,0,6,0,0,0,0,0,0,0,31,32,32,32,32,32,8,5,43,45,46,45,46,45,9,5,854,1389,1516,1473,1280,920,161,31,1340,1589,1658,1812,1721,1164,206,40,1299,1839,1725,1972,2008,1520,263,51,1280,1869,2036,2100,1959,1500,263,51,1131,1837,2146,2102,1920,1202,219,44,744,995,1360,1349,1034,799,138,27,48,49,49,49,48,47,11,5,25,25,24,25,25,25,8,5,46,48,47,47,47,46,9
631349.458039,209.935000,10498,0,6,0,0,0,0,0,0,6,31,32,32,32,32,32,9,0,43,45,46,45,46,45,9,5,855,1389,1516,1472,1280,920,161,31,1340,1590,1658,1811,1722,1164,205,40,1300,1839,1727,1972,2008,1519,263,51,1282,1870,2037,2100,1959,1500,262,51,1133,1838,2146,2102,1920,1201,219,44,746,996,1360,1349,1034,800,138,27,49,49,49,49,48,47,10,5,25,25,25,25,25,24,7,5,46,48,47,47,47,47,9
631349.472750,209.950000,10499,0,6,0,0,0,0,0,0,6,31,32,32,32,32,32,8,5,43,45,46,45,45,43,8,5,856,1389,1516,1472,1280,919,161,31,1340,1590,1658,1812,1722,1165,206,40,1300,1841,1727,1972,2009,1519,263,51,1283,1870,2037,2100,1959,1499,263,51,1133,1838,2147,2102,1920,1201,219,43,746,996,1361,1349,1035,800,139,27,48,49,49,49,48,48,10,0,24,25,25,25,25,24,9,5,46,48,48,48,47,47,9
631349.489764,209.967000,10500,5,5,0,0,0,0,0,0,5,31,32,32,32,32,32,7,5,43,45,46,45,45,44,8,5,855,1389,1516,1473,1280,919,161,32,1338,1590,1658,1812,1722,1165,206,40,1297,1839,1726,1972,2009,1520,263,51,1281,1868,2037,2100,1960,1500,263,51,1130,1838,2147,2104,1919,1201,219,44,744,996,1361,1350,1035,800,139,27,48,49,49,49,49,49,11,5,25,25,25,25,25,24,7,5,46,47,48,48,47,46,8
631349.522283,210.000000,10501,0,7,0,0,0,0,0,0,5,31,32,33,32,32,32,9,5,43,45,46,46,45,44,9,5,853,1389,1516,1473,1280,919,160,32,1340,1590,1658,1812,1722,1165,206,40,1299,1840,1726,1972,2009,1520,262,52,1281,1870,2037,2101,1959,1499,262,51,1132,1838,2147,2104,1919,1201,219,44,744,997,1361,1350,1035,800,139,27,48,49,49,49,49,47,10,5,24,25,25,25,25,25,9,5,45,47,47,47,47,46,9
631349.540996,210.019000,10502,5,5,0,0,0,0,0,0,5,31,32,33,32,32,31,8,5,43,45,46,46,45,45,9,5,855,1390,1516,1473,1280,919,160,31,1340,1590,1658,1812,1722,1165,206,40,1300,1840,1726,1972,2009,1520,263,52,1281,1872,2038,2101,1960,1499,262,51,1132,1838,2147,2103,1919,1202,219,44,744,997,1361,1349,1035,800,139,27,49,49,49,49,48,47,10,0,23,25,25,25,25,24,9,5,45,47,47,48,47,46,10
631349.555563,210.033000,10503,0,6,5,0,0,0,0,0,0,30,32,32,32,32,31,8,5,43,45,45,46,45,45,8,5,855,1388,1513,1471,1280,919,160,31,1337,1589,1658,1812,1722,1164,206,39,1297,1840,1726,1972,2009,1520,262,52,1280,1870,2037,2101,1960,1499,262,51,1130,1837,2147,2102,1919,1202,219,44,744,997,1361,1349,1035,800,139,27,49,48,49,50,49,48,10,0,24,25,25,25,25,24,8,5,45,47,48,48,47,46,9
631349.557148,210.034000,10504,5,7,0,0,0,0,0,0,7,33,33,32,32,32,31,8,6,43,45,46,46,46,46,9,5,855,1389,1517,1473,1280,919,160,31,1337,1590,1659,1812,1722,1164,207,40,1299,1841,1726,1972,2010,1521,262,52,1281,1870,2037,2101,1961,1499,262,51,1131,1839,2147,2102,1920,1202,219,44,745,997,1361,1349,1034,800,139,27,47,48,49,49,49,48,10,5,25,25,25,25,24,24,9,5,45,47,48,48,47,46,9
