##设备信息
设备名称,自适应设备
行数,12
列数,8
数据点数,96
显示模式,ADC
下位机基准单位,raw
上位机展示单位,raw
录制频率,raw
录制时间,2026年07月10日_14时35分54秒
##数据开始
时间戳,通道1,通道2,通道3,通道4,通道5,通道6,通道7,通道8,通道9,通道10,通道11,通道12,通道13,通道14,通道15,通道16,通道17,通道18,通道19,通道20,通道21,通道22,通道23,通道24,通道25,通道26,通道27,通道28,通道29,通道30,通道31,通道32,通道33,通道34,通道35,通道36,通道37,通道38,通道39,通道40,通道41,通道42,通道43,通道44,通道45,通道46,通道47,通道48,通道49,通道50,通道51,通道52,通道53,通道54,通道55,通道56,通道57,通道58,通道59,通道60,通道61,通道62,通道63,通道64,通道65,通道66,通道67,通道68,通道69,通道70,通道71,通道72,通道73,通道74,通道75,通道76,通道77,通道78,通道79,通道80,通道81,通道82,通道83,通道84,通道85,通道86,通道87,通道88,通道89,通道90,通道91,通道92,通道93,通道94,通道95,通道96,总值,最小值,最大值,平均值,受力面积,RSD,重心X,重心Y
14时36分14秒.551,5,47,46,48,47,43,24,5,5,21,21,21,21,21,18,5,4,5,5,5,6,5,6,5,5,7,5,6,5,5,5,6,5,983,934,991,811,154,33,5,5,1098,1274,1359,1422,165,33,5,5,960,1001,1377,1424,176,33,5,5,1115,1257,1583,1454,169,34,5,5,1101,1402,1571,1401,166,34,5,5,675,872,812,672,151,33,5,4,86,88,89,88,73,27,5,5,79,81,81,81,64,25,5,30154.0,4.0,1583.0,314.1,96.0,1.597810507368762,3.2164738178253174,6.994645595550537
14时36分14秒.652,5,47,47,47,47,43,23,5,5,21,21,21,21,21,16,5,5,4,5,5,5,5,6,5,4,5,5,5,6,6,5,5,5,983,934,991,813,154,33,5,5,1097,1274,1358,1420,165,33,5,5,958,1001,1377,1422,176,33,6,5,1114,1257,1583,1454,169,34,5,6,1101,1402,1570,1399,166,33,5,5,675,872,810,671,151,32,4,5,85,88,89,88,72,26,5,5,79,81,81,81,64,25,5,30131.0,4.0,1583.0,313.86,96.0,1.5984140748836755,3.2160067558288574,6.993412017822266
14时36分14秒.752,4,46,47,47,47,43,24,4,5,21,21,22,21,20,16,5,4,5,5,5,5,5,5,5,5,6,6,5,5,5,5,4,5,983,933,987,810,154,33,5,5,1096,1273,1356,1418,165,33,5,5,958,1001,1375,1422,176,33,5,5,1113,1257,1582,1454,169,34,6,4,1101,1401,1568,1399,166,35,7,6,676,873,810,672,151,33,5,5,86,87,89,88,72,26,6,4,81,81,81,81,64,25,6,30118.0,4.0,1582.0,313.73,96.0,1.597866305876022,3.2160067558288574,6.993412017822266
14时36分14秒.852,5,47,47,47,48,43,25,7,5,21,22,21,21,22,18,6,4,5,6,5,5,6,5,5,6,5,6,6,5,5,5,5,5,981,933,987,809,154,33,5,5,1096,1273,1357,1418,165,34,6,5,957,1001,1375,1421,176,33,6,6,1113,1257,1583,1454,169,34,5,5,1101,1402,1569,1399,167,35,5,5,676,873,810,672,152,33,5,5,86,89,89,88,72,26,5,6,81,81,83,82,64,25,4,30140.0,4.0,1583.0,313.96,96.0,1.5963597142753514,3.2160067558288574,6.993412017822266
14时36分14秒.953,5,47,47,47,48,43,25,6,6,21,21,21,22,22,18,5,5,5,5,5,5,6,5,6,6,6,5,6,5,5,5,5,5,982,933,988,809,154,33,6,6,1096,1273,1356,1417,165,34,6,5,958,1001,1374,1419,176,33,5,6,1113,1256,1583,1454,169,34,6,5,1103,1402,1570,1399,166,33,5,5,678,874,810,673,152,33,5,5,86,88,89,88,72,26,6,5,81,81,82,82,64,25,5,30142.0,5.0,1583.0,313.98,96.0,1.5962759709681946,3.216508626937866,6.993795871734619
14时36分15秒.052,6,46,46,47,48,43,24,5,4,21,21,21,21,21,16,6,5,6,5,5,5,5,5,4,5,5,5,5,5,6,5,5,5,983,933,988,809,154,33,5,5,1097,1271,1355,1416,165,34,5,6,959,1000,1375,1419,176,33,5,5,1114,1256,1582,1454,169,35,6,5,1102,1402,1570,1399,166,34,5,5,677,874,810,673,152,33,6,5,86,87,88,87,72,26,6,6,81,81,82,82,65,25,5,30126.0,4.0,1582.0,313.81,96.0,1.5971576885322993,3.216508626937866,6.993795871734619
14时36分15秒.141,5,46,46,47,48,43,24,6,5,21,21,21,21,20,18,5,5,5,5,6,5,6,5,5,5,7,6,6,6,6,5,6,6,984,934,990,811,154,33,6,6,1097,1272,1355,1416,165,34,5,5,959,1000,1375,1419,176,34,7,5,1114,1257,1582,1454,169,35,5,5,1102,1402,1570,1400,166,34,5,5,677,873,810,673,152,34,5,5,86,88,90,87,72,26,6,5,82,82,82,83,65,25,6,30153.0,5.0,1582.0,314.09,96.0,1.5957764226494116,3.216508626937866,6.993795871734619
14时36分15秒.251,6,46,46,46,47,42,24,5,6,21,21,21,21,20,18,5,5,5,5,5,5,6,5,6,5,6,5,6,6,5,6,5,6,984,933,989,811,154,33,6,4,1097,1274,1355,1416,165,35,5,6,960,1000,1375,1420,177,34,6,5,1115,1257,1581,1454,170,35,6,4,1104,1402,1570,1399,166,34,5,5,677,872,810,673,152,34,5,5,86,89,89,87,72,26,5,5,82,82,82,83,65,26,5,30150.0,4.0,1581.0,314.06,96.0,1.596176503774629,3.2166831493377686,6.995555400848389
14时36分15秒.352,5,46,45,46,47,41,24,5,5,21,21,21,21,20,18,5,5,4,5,7,5,5,5,5,6,7,5,6,5,6,5,5,5,983,933,987,810,154,34,5,6,1097,1274,1355,1416,166,35,5,5,960,1000,1375,1420,177,34,6,6,1115,1258,1582,1454,170,35,6,5,1104,1402,1569,1401,168,34,6,5,677,873,811,673,152,34,5,5,87,89,89,87,72,26,5,5,82,82,81,83,65,26,5,30153.0,4.0,1582.0,314.09,96.0,1.5961164160510277,3.2166831493377686,6.995555400848389
14时36分15秒.435,5,46,45,46,47,42,24,5,5,21,21,21,22,20,18,5,6,5,5,6,5,6,5,5,6,6,6,5,5,6,5,6,5,984,933,989,810,154,34,6,6,1099,1274,1356,1418,166,35,5,5,960,1001,1375,1420,177,34,5,6,1117,1258,1582,1454,169,35,6,5,1104,1404,1571,1401,167,34,5,5,677,874,812,673,152,34,6,6,87,89,89,88,72,26,5,5,81,81,81,81,65,26,5,30170.0,5.0,1582.0,314.27,96.0,1.596166666390891,3.2166831493377686,6.995555400848389
14时36分15秒.537,5,46,45,46,47,42,24,6,6,21,22,21,22,20,17,5,5,5,6,4,5,5,5,6,5,6,6,5,4,5,5,6,4,984,933,989,810,153,34,6,6,1099,1274,1356,1417,166,34,5,5,961,1001,1376,1420,178,34,6,5,1115,1258,1582,1453,169,35,5,6,1104,1404,1570,1401,167,34,6,4,678,875,812,673,152,34,5,6,86,89,89,88,73,27,5,4,81,81,81,81,65,26,6,30164.0,4.0,1582.0,314.21,96.0,1.5964235882814315,3.2167816162109375,6.996386528015137
14时36分15秒.652,5,44,45,47,46,42,24,5,6,21,21,20,21,19,17,6,6,5,5,6,5,6,6,5,5,5,5,5,5,6,5,5,5,984,933,989,810,154,34,5,5,1099,1274,1356,1416,166,34,6,6,961,1001,1376,1419,177,34,5,6,1116,1258,1582,1453,169,35,6,5,1103,1402,1568,1401,166,34,6,6,678,873,811,673,151,34,5,5,86,89,89,88,73,27,6,6,81,81,81,83,64,26,5,30154.0,5.0,1582.0,314.1,96.0,1.596386092375613,3.2167816162109375,6.996386528015137
14时36分15秒.754,5,46,47,47,47,42,24,6,5,20,21,20,21,21,17,5,5,6,6,5,6,5,5,6,6,5,5,5,5,6,5,5,5,986,935,991,810,154,34,4,5,1101,1274,1356,1417,166,34,5,4,961,1001,1376,1420,176,34,8,6,1117,1258,1583,1454,169,35,5,6,1105,1404,1570,1401,167,34,6,5,679,875,811,674,151,34,6,5,86,89,88,88,73,27,6,5,81,81,81,82,64,25,6,30179.0,4.0,1583.0,314.36,96.0,1.5962819894747786,3.2163922786712646,6.995675563812256
14时36分15秒.836,5,46,46,47,47,42,24,6,5,20,21,20,20,19,16,5,5,5,5,6,5,5,6,6,6,5,6,5,6,5,5,5,6,987,936,990,812,153,35,5,5,1101,1274,1356,1418,165,34,5,6,961,1002,1378,1420,175,34,6,5,1117,1258,1582,1457,169,35,5,6,1105,1403,1570,1401,165,34,6,5,678,874,811,673,152,34,5,6,86,89,88,88,73,27,5,5,80,81,81,82,64,26,5,30175.0,5.0,1582.0,314.32,96.0,1.5969761675734002,3.2163922786712646,6.995675563812256
14时36分15秒.952,5,46,48,47,49,42,24,5,6,20,21,22,20,19,18,5,5,4,5,6,5,5,6,5,6,5,7,7,5,5,5,6,5,987,937,993,812,153,35,5,6,1101,1274,1356,1420,165,34,5,5,961,1001,1377,1422,174,35,6,6,1120,1259,1582,1455,169,34,5,5,1105,1404,1570,1401,165,35,5,6,678,872,809,672,151,34,5,5,86,89,87,88,72,27,5,5,80,81,81,82,64,26,6,30184.0,4.0,1582.0,314.42,96.0,1.5967156164088034,3.2163922786712646,6.995675563812256
14时36分16秒.052,5,46,48,48,47,42,24,5,5,20,20,21,20,19,17,6,5,5,5,6,5,5,6,5,5,6,6,6,7,6,6,6,5,987,938,994,814,153,35,5,5,1101,1274,1356,1421,165,34,6,5,961,1002,1377,1422,174,35,5,5,1120,1259,1581,1457,169,35,5,5,1105,1404,1570,1402,165,35,5,5,678,873,810,672,151,34,5,4,85,86,87,87,72,27,6,5,80,81,81,81,64,26,6,30185.0,4.0,1581.0,314.43,96.0,1.5972886448361914,3.216614246368408,6.992529392242432
14时36分16秒.154,5,46,47,48,47,43,24,5,5,20,20,20,20,19,17,6,5,4,5,4,5,5,5,5,5,5,6,5,4,6,6,5,5,987,938,993,814,154,35,5,6,1101,1274,1355,1419,165,35,6,4,962,1002,1378,1421,174,35,7,5,1119,1259,1580,1455,169,34,4,5,1105,1404,1570,1402,165,34,5,4,677,873,809,671,151,34,5,5,84,86,86,85,71,27,5,6,81,81,81,82,64,26,4,30160.0,4.0,1580.0,314.17,96.0,1.5983222766412721,3.216614246368408,6.992529392242432
14时36分16秒.251,5,47,48,47,49,43,24,5,5,19,20,20,18,19,17,4,5,5,4,5,5,5,5,5,5,4,6,5,5,5,5,5,5,986,937,992,814,154,34,5,5,1100,1274,1355,1420,164,35,5,6,962,1002,1378,1425,175,35,5,5,1116,1258,1581,1456,169,35,6,5,1105,1403,1570,1402,165,34,6,5,677,873,809,672,151,34,5,5,84,86,85,85,70,27,5,4,81,81,81,82,64,26,5,30155.0,4.0,1581.0,314.11,96.0,1.598738007192711,3.216614246368408,6.992529392242432
14时36分16秒.338,5,46,47,47,48,43,24,5,5,19,20,20,18,19,17,6,5,5,5,5,5,4,5,6,5,5,5,5,6,6,5,4,5,987,938,994,814,155,34,7,5,1100,1274,1356,1420,164,34,5,6,963,1004,1381,1425,176,35,6,6,1116,1258,1581,1456,169,34,5,5,1105,1403,1571,1402,166,34,5,5,677,873,809,672,150,34,5,7,84,85,85,84,71,27,5,6,81,81,81,81,64,26,4,30171.0,4.0,1581.0,314.28,96.0,1.598478715456286,3.215620994567871,6.993022918701172
14时36分16秒.452,5,47,47,48,48,43,25,6,5,19,20,19,18,18,16,6,6,5,5,5,6,6,5,5,5,6,7,5,5,5,5,5,7,987,938,994,815,153,34,6,5,1101,1274,1356,1420,164,35,7,5,964,1004,1381,1424,175,35,7,6,1117,1258,1581,1457,169,34,5,5,1105,1403,1571,1404,166,35,5,5,677,873,809,672,150,33,5,6,83,85,85,86,71,27,5,6,78,80,81,81,64,26,5,30181.0,5.0,1581.0,314.39,96.0,1.5981549577534009,3.215620994567871,6.993022918701172
14时36分16秒.553,5,47,47,48,48,43,25,5,6,19,20,19,20,20,16,5,5,4,5,5,5,6,5,4,4,7,7,5,5,5,6,5,5,987,939,994,815,154,34,5,5,1100,1274,1356,1419,164,35,5,5,964,1004,1381,1423,175,34,6,6,1117,1258,1581,1458,169,34,6,5,1105,1402,1572,1404,166,35,5,5,677,873,808,672,150,34,6,6,83,85,85,86,71,27,5,6,78,80,81,81,64,27,6,30178.0,4.0,1581.0,314.35,96.0,1.59824613660927,3.2163164615631104,6.992212772369385
14时36分16秒.652,6,47,47,47,48,43,25,5,5,21,20,19,20,19,16,5,5,5,5,5,5,5,6,6,6,5,5,6,6,5,6,5,5,987,939,996,815,154,34,6,6,1099,1274,1353,1418,164,35,4,5,964,1003,1381,1424,175,35,5,6,1117,1258,1582,1458,169,34,6,5,1105,1402,1572,1404,165,35,6,5,677,873,809,672,150,34,6,6,84,85,85,86,71,27,5,5,79,80,80,81,64,26,6,30180.0,4.0,1582.0,314.38,96.0,1.5979752895833421,3.2163164615631104,6.992212772369385
14时36分16秒.752,5,47,47,47,48,43,25,6,5,20,20,19,19,18,16,5,5,5,6,5,5,6,5,5,5,6,7,5,5,6,5,6,5,986,939,996,815,154,34,4,5,1099,1274,1356,1418,164,34,5,5,964,1004,1381,1424,175,35,6,5,1117,1258,1584,1457,169,34,6,5,1105,1403,1571,1403,165,35,6,6,677,873,809,672,150,34,7,6,84,84,85,85,71,27,6,5,79,79,80,81,62,26,5,30175.0,4.0,1584.0,314.32,96.0,1.5985914643632084,3.2163164615631104,6.992212772369385
14时36分16秒.836,6,47,47,47,48,43,25,5,5,19,19,19,19,18,16,5,5,5,5,5,5,6,5,5,5,6,6,5,5,5,5,4,5,986,939,996,815,154,34,6,5,1099,1274,1355,1419,164,34,4,5,964,1003,1380,1423,174,35,5,5,1117,1259,1583,1457,169,35,6,5,1105,1403,1571,1403,165,34,5,5,677,871,807,672,150,34,6,5,84,85,85,86,71,27,5,6,79,80,80,81,63,26,6,30161.0,4.0,1583.0,314.18,96.0,1.5991370771195572,3.215593099594116,6.992589950561523
14时36分16秒.936,5,47,47,47,47,43,26,6,5,21,19,19,19,18,16,6,5,4,5,4,6,5,5,5,5,5,5,6,5,5,6,5,5,986,938,996,815,154,34,5,3,1099,1274,1354,1418,164,34,6,5,964,1003,1378,1423,174,34,5,6,1116,1259,1583,1458,169,35,5,5,1104,1402,1569,1401,165,34,5,5,677,873,808,671,150,34,6,5,83,85,85,86,70,27,5,5,79,80,80,81,65,26,5,30150.0,3.0,1583.0,314.06,96.0,1.5991064268796114,3.215593099594116,6.992589950561523
14时36分17秒.037,5,47,47,47,47,43,25,5,5,20,19,19,19,20,15,4,5,5,5,6,5,6,5,5,6,5,6,6,6,5,6,5,5,986,937,994,815,153,34,5,5,1099,1274,1354,1418,164,34,4,4,963,1003,1379,1422,174,35,6,6,1116,1259,1584,1458,169,35,5,5,1104,1402,1571,1401,165,34,6,6,679,875,809,673,150,34,5,5,84,87,85,86,72,27,5,5,79,80,80,81,65,25,5,30163.0,4.0,1584.0,314.2,96.0,1.5985631616370881,3.2154128551483154,6.9936842918396
14时36分17秒.137,6,48,47,47,48,44,25,4,5,20,19,19,21,19,17,5,5,4,5,5,6,6,6,5,5,5,7,5,6,5,4,5,5,986,938,994,815,153,34,5,5,1099,1273,1354,1421,164,35,5,6,963,1004,1380,1423,175,34,6,5,1118,1259,1584,1458,168,35,6,5,1104,1402,1571,1404,165,34,6,6,679,875,811,674,150,33,6,5,83,86,85,85,72,27,5,5,79,80,80,81,64,25,5,30180.0,4.0,1584.0,314.38,96.0,1.598386612168158,3.2154128551483154,6.9936842918396
14时36分17秒.237,6,48,47,49,49,44,25,6,5,19,19,21,21,19,17,5,5,5,5,5,5,5,5,5,6,7,5,5,6,5,5,5,5,986,938,994,815,153,34,5,6,1099,1273,1354,1421,164,35,5,5,964,1004,1380,1425,175,34,5,6,1119,1259,1584,1459,169,35,6,6,1105,1402,1570,1403,165,34,6,5,679,875,810,674,150,33,6,6,83,85,84,84,70,26,5,5,80,81,80,82,64,25,4,30187.0,4.0,1584.0,314.45,96.0,1.5981259656470714,3.2154128551483154,6.9936842918396
14时36分17秒.338,6,47,48,49,49,44,25,5,5,19,19,20,21,21,16,6,6,4,5,4,5,6,7,6,5,5,6,5,6,5,5,5,5,987,938,993,815,153,34,5,5,1100,1274,1354,1421,164,35,6,5,964,1004,1380,1426,175,34,5,5,1117,1259,1584,1460,168,35,6,5,1105,1404,1571,1404,165,34,6,5,678,875,810,674,150,33,5,5,83,85,84,84,70,26,5,5,80,81,80,81,64,25,4,30187.0,4.0,1584.0,314.45,96.0,1.5986436871041794,3.216334819793701,6.989945888519287
14时36分17秒.436,5,48,48,47,47,43,25,5,5,19,19,20,19,18,16,5,4,5,5,6,5,5,5,5,5,5,6,5,5,6,5,5,5,987,938,995,816,153,34,5,5,1100,1274,1354,1421,164,34,4,5,964,1004,1381,1425,174,34,5,5,1121,1259,1585,1460,168,34,5,5,1106,1404,1572,1405,165,34,7,5,679,875,811,674,150,34,5,6,83,83,84,83,70,26,5,4,80,81,80,81,64,25,6,30181.0,4.0,1585.0,314.39,96.0,1.5999828446366635,3.216334819793701,6.989945888519287
14时36分17秒.536,5,48,48,47,48,43,25,6,6,19,19,20,19,20,16,6,5,5,5,5,5,5,6,5,5,5,6,7,5,6,5,5,4,987,938,995,816,153,34,6,5,1100,1274,1356,1422,164,34,5,5,964,1005,1381,1426,174,34,6,5,1121,1259,1586,1462,169,35,6,5,1106,1404,1572,1404,165,34,5,5,679,875,811,675,150,34,5,5,83,83,85,84,70,27,5,5,80,80,79,81,64,25,5,30201.0,4.0,1586.0,314.59,96.0,1.5992131100897184,3.216334819793701,6.989945888519287
14时36分17秒.652,6,48,48,48,48,43,25,6,5,19,19,20,19,20,16,5,6,4,4,5,5,6,5,6,6,5,8,6,6,5,5,5,5,985,939,995,816,153,34,6,6,1100,1274,1357,1422,164,35,6,5,966,1005,1383,1426,175,34,5,5,1120,1260,1586,1464,169,35,5,5,1106,1405,1572,1404,165,35,5,4,677,875,810,674,150,34,7,4,82,85,86,84,71,28,5,6,79,80,80,81,61,25,5,30212.0,4.0,1586.0,314.71,96.0,1.5988663162327674,3.216569662094116,6.990434169769287
14时36分17秒.755,5,47,47,48,48,43,25,6,5,21,19,20,19,19,16,5,6,5,5,5,5,6,5,5,5,8,6,6,6,5,5,5,5,985,939,994,815,153,34,6,5,1100,1276,1357,1425,164,34,5,5,965,1005,1383,1426,175,34,6,5,1120,1259,1586,1461,169,35,5,5,1106,1405,1574,1404,165,35,6,5,677,875,810,674,152,34,5,6,84,85,86,85,71,26,5,5,79,78,79,81,61,25,5,30210.0,5.0,1586.0,314.69,96.0,1.599124807026578,3.216569662094116,6.990434169769287
14时36分17秒.852,6,47,47,48,48,43,25,5,6,21,21,19,19,19,18,4,4,4,5,4,5,4,5,6,5,6,6,5,6,6,5,6,5,983,937,994,815,153,34,5,5,1100,1276,1357,1425,165,34,5,5,966,1005,1383,1426,175,35,8,5,1120,1259,1586,1462,169,35,6,5,1109,1405,1573,1407,167,35,5,5,678,874,810,674,152,35,5,6,83,85,86,85,71,26,4,5,79,78,79,81,63,25,5,30216.0,4.0,1586.0,314.75,96.0,1.599010912006052,3.2168056964874268,6.991825580596924
14时36分17秒.937,5,46,46,48,48,43,25,6,6,20,20,21,19,19,17,6,5,5,5,5,6,5,5,5,6,6,5,6,5,6,5,5,5,985,939,995,816,153,33,5,5,1100,1276,1359,1427,165,34,6,5,966,1005,1383,1428,175,34,5,6,1120,1258,1586,1462,169,34,5,4,1107,1403,1573,1407,166,35,5,6,678,874,810,674,151,34,6,5,85,85,86,85,69,26,6,6,79,80,79,81,63,25,5,30222.0,4.0,1586.0,314.81,96.0,1.5990582543043879,3.2168056964874268,6.991825580596924
14时36分18秒.037,5,46,46,47,47,41,24,8,5,20,19,19,19,19,17,5,4,5,5,5,5,5,6,5,6,5,6,6,5,6,5,4,5,985,939,995,816,153,34,5,7,1100,1276,1358,1426,165,34,6,5,967,1006,1383,1428,175,34,4,5,1120,1258,1586,1462,169,34,6,5,1107,1405,1574,1409,165,35,6,6,679,874,809,674,151,34,6,6,85,85,87,85,72,26,6,5,78,80,79,81,63,25,6,30224.0,4.0,1586.0,314.83,96.0,1.5993116115612296,3.2168056964874268,6.991825580596924
14时36分18秒.137,5,47,46,46,47,42,24,5,6,20,21,19,19,19,17,5,6,5,6,5,4,5,5,6,5,6,6,6,6,6,5,5,5,987,939,997,816,153,34,6,6,1100,1276,1359,1426,165,34,5,5,966,1006,1384,1428,174,35,6,6,1120,1257,1585,1460,169,34,5,5,1107,1405,1574,1408,165,35,6,5,679,875,811,675,151,34,6,6,84,85,87,85,71,27,5,6,78,78,79,79,61,25,6,30226.0,4.0,1585.0,314.85,96.0,1.5992373471290287,3.2158076763153076,6.991762161254883
14时36分18秒.235,5,46,46,46,47,42,24,5,5,20,19,19,19,19,16,5,5,4,5,5,5,5,5,5,5,6,5,6,5,5,5,5,6,986,939,995,816,153,33,8,5,1098,1275,1359,1426,165,34,5,7,966,1006,1385,1428,174,34,5,5,1120,1257,1582,1460,168,34,5,5,1108,1405,1573,1408,165,35,6,6,678,874,812,675,150,34,5,5,85,87,87,86,71,27,5,5,77,78,79,79,63,25,6,30207.0,4.0,1582.0,314.66,96.0,1.5999025799035955,3.2158076763153076,6.991762161254883
14时36分18秒.336,5,46,46,46,48,42,25,6,5,20,19,21,21,21,16,5,5,5,5,5,5,5,5,4,5,6,6,5,5,5,5,6,5,987,939,994,816,153,33,5,4,1098,1275,1358,1426,165,34,5,5,965,1005,1384,1428,175,34,6,6,1118,1257,1581,1460,169,35,5,5,1108,1406,1574,1408,166,35,5,5,679,875,812,675,151,34,7,5,85,86,87,86,71,26,6,6,78,78,79,80,63,25,6,30216.0,4.0,1581.0,314.75,96.0,1.5990368202850624,3.2158076763153076,6.991762161254883
14时36分18秒.452,5,46,46,46,47,42,25,4,4,20,21,20,20,19,16,5,5,5,5,5,5,6,6,4,5,6,5,5,5,6,5,6,5,987,937,994,816,153,34,5,5,1098,1276,1358,1429,163,34,5,6,966,1006,1384,1428,175,35,6,5,1118,1258,1581,1460,169,35,5,5,1108,1407,1574,1410,165,34,6,5,677,875,812,675,151,34,6,6,85,88,88,87,73,26,6,5,79,78,80,80,62,25,5,30223.0,4.0,1581.0,314.82,96.0,1.5991666115723175,3.216573476791382,6.994524002075195
14时36分18秒.552,6,46,47,48,48,43,24,5,5,20,21,20,20,19,16,5,5,5,5,5,5,6,7,5,5,5,6,6,5,5,5,5,4,988,937,994,817,154,34,5,5,1098,1276,1358,1429,163,34,6,5,965,1006,1384,1428,175,35,6,5,1113,1257,1581,1460,169,34,6,5,1107,1407,1574,1409,165,34,5,5,677,875,811,675,151,34,6,5,84,88,88,87,73,26,5,5,78,80,80,79,63,25,5,30220.0,4.0,1581.0,314.79,96.0,1.5987946547389542,3.216573476791382,6.994524002075195
14时36分18秒.636,5,46,47,48,47,43,24,5,5,19,21,20,20,19,16,5,4,5,5,4,5,5,5,5,4,6,5,6,5,5,6,5,5,987,937,994,817,154,34,5,5,1098,1275,1360,1429,163,34,5,5,965,1006,1385,1428,174,34,7,6,1114,1257,1581,1460,169,34,5,5,1106,1407,1575,1409,165,34,5,5,678,876,811,676,151,33,5,5,84,86,87,87,72,26,5,5,79,80,79,79,61,25,6,30209.0,4.0,1581.0,314.68,96.0,1.5999238023101425,3.216573476791382,6.994524002075195
14时36分18秒.737,5,46,47,47,47,43,24,5,5,19,20,20,20,19,16,5,4,4,5,5,5,5,5,5,6,5,6,5,5,6,6,5,5,987,939,994,817,155,34,6,5,1100,1275,1360,1429,164,34,6,5,967,1006,1385,1428,176,34,6,4,1117,1257,1581,1460,168,34,5,5,1106,1407,1576,1410,165,34,5,6,678,877,813,676,151,34,5,6,82,85,86,85,70,26,5,6,79,80,80,79,63,25,6,30224.0,4.0,1581.0,314.83,96.0,1.5997969408150314,3.216615915298462,6.992886543273926
14时36分18秒.837,6,47,46,47,47,42,24,5,5,19,19,20,20,19,16,6,5,4,5,5,5,5,5,5,6,7,7,5,6,6,5,5,5,987,937,994,817,154,34,5,6,1102,1276,1360,1429,165,34,6,7,967,1007,1385,1429,176,34,5,6,1118,1257,1582,1460,169,34,5,5,1108,1407,1577,1411,166,34,6,5,679,877,813,676,151,34,5,5,82,83,85,85,71,27,6,5,79,80,80,79,61,25,5,30238.0,4.0,1582.0,314.98,96.0,1.5995976725828447,3.216615915298462,6.992886543273926
14时36分18秒.938,5,47,47,46,47,42,24,5,5,19,19,20,19,19,16,5,5,5,5,5,5,5,5,4,6,8,5,6,5,5,6,6,6,987,937,994,817,154,34,6,5,1102,1274,1360,1428,165,34,4,5,968,1008,1387,1430,176,34,5,5,1118,1257,1581,1460,169,34,5,4,1108,1408,1577,1410,166,34,6,5,679,877,813,675,152,34,6,5,82,84,85,84,71,27,6,5,79,80,80,79,63,25,5,30234.0,4.0,1581.0,314.94,96.0,1.5999026372733474,3.216615915298462,6.992886543273926
14时36分19秒.037,5,47,47,47,47,42,24,6,6,19,19,20,19,19,16,5,5,3,6,6,6,5,5,5,6,6,6,7,5,5,5,6,5,987,937,994,817,153,34,5,5,1103,1275,1360,1428,165,34,5,6,968,1008,1387,1429,176,34,5,5,1118,1257,1582,1460,169,34,5,6,1108,1408,1576,1409,165,34,5,5,679,877,813,676,152,34,5,5,84,85,85,85,71,26,5,5,79,80,80,80,63,26,5,30241.0,3.0,1582.0,315.01,96.0,1.5994117841895896,3.2155518531799316,6.992807865142822
14时36分19秒.137,5,46,47,46,47,42,24,6,6,19,18,19,19,19,15,5,4,4,5,5,6,5,5,5,6,5,8,6,5,5,5,5,6,987,937,994,816,153,35,5,5,1103,1277,1360,1428,165,34,6,4,968,1008,1385,1429,175,34,6,6,1118,1258,1584,1460,169,34,6,6,1108,1408,1575,1409,166,35,6,5,679,877,813,676,152,34,6,5,84,85,85,85,71,26,6,5,79,80,80,81,63,26,5,30243.0,4.0,1584.0,315.03,96.0,1.5993843031693393,3.2155518531799316,6.992807865142822
14时36分19秒.238,6,46,47,47,48,42,24,5,6,18,20,19,21,18,17,5,5,5,4,5,5,5,4,5,6,6,6,5,6,5,6,5,5,986,937,994,816,154,35,5,5,1102,1277,1361,1429,165,34,5,5,968,1008,1386,1429,174,34,4,6,1118,1258,1581,1460,169,35,6,6,1108,1408,1576,1410,166,35,5,5,680,877,814,677,152,34,6,5,84,86,86,85,72,26,6,5,79,80,80,81,63,25,5,30250.0,4.0,1581.0,315.1,96.0,1.599057107597592,3.2160000801086426,6.994115829467773
14时36分19秒.337,5,46,48,47,48,42,24,6,6,18,19,21,21,18,17,6,6,5,5,4,7,5,5,5,5,6,6,5,6,5,7,5,5,988,941,997,820,154,35,5,5,1102,1277,1361,1432,165,35,6,6,967,1008,1386,1429,174,35,5,5,1118,1260,1581,1460,169,35,6,6,1109,1410,1576,1410,166,35,5,6,680,877,814,677,152,34,7,5,84,87,86,87,72,26,6,5,79,80,80,81,63,25,6,30287.0,4.0,1581.0,315.49,96.0,1.597794304043828,3.2160000801086426,6.994115829467773
14时36分19秒.436,5,47,48,47,48,43,25,4,4,18,19,19,19,20,16,4,4,5,4,5,6,6,6,5,5,5,6,8,5,5,5,5,5,989,941,996,819,154,33,5,6,1103,1277,1361,1433,165,35,6,5,968,1009,1387,1429,176,35,5,5,1119,1261,1582,1463,169,35,5,6,1109,1410,1576,1412,166,35,5,5,681,877,814,677,152,34,5,5,84,87,88,87,72,27,5,5,79,81,81,80,63,25,6,30291.0,4.0,1582.0,315.53,96.0,1.5986443007843105,3.2160000801086426,6.994115829467773
